Time,VehicleId,Pos_x,Pos_y,Speed,Lane,Acceleration,LeaderID,LeaderSpeed,LeaderGap,Deceleration,RelativeSpeed,TTC,SafeDistance,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone
38.9,31,81.51,1.6,2.38,14,-0.04,28,2.37,4.99,0.04,0.009999999999999787,499.0000000000107,0.714,False,False,False,False,1
38.9,32,-82.52,-1.6,0.02,21,-0.01,16,0.0,2.52,0.01,0.02,126.0,0.006,False,False,True,False,1
38.9,34,1.6,-62.57,3.51,19,-0.51,19,2.39,15.21,0.51,1.1199999999999997,13.580357142857148,1.053,False,False,False,False,1
38.9,35,-89.69,-1.6,0.58,21,-0.42,32,0.02,2.17,0.42,0.5599999999999999,3.8750000000000004,0.174,False,False,False,False,0
38.9,37,1.6,-73.47,3.26,19,0.62,34,3.51,5.9,0.0,-0.25,999.0,0.9779999999999999,False,False,False,False,1
38.9,41,1.6,-83.97,3.03,19,0.05,37,3.26,5.49,0.0,-0.22999999999999998,999.0,0.909,False,False,False,False,1
38.9,42,91.48,1.6,2.09,14,-0.36,31,2.38,4.97,0.36,-0.29000000000000004,999.0,0.627,False,False,False,False,1
38.9,8,12.9,-1.6,5.28,15,0.33,-1,-1.0,-1.0,0.0,6.28,999.0,1.584,False,False,False,False,0
38.9,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
38.9,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.0,12,0.98,0.37,5.32,3,0.8,8,5.32,7.88,0.0,0.0,999.0,1.596,False,False,False,False,1
39.0,15,-1.6,56.56,0.06,16,-0.06,11111,0.0,1.56,0.06,0.06,26.000000000000004,0.018000000000000002,False,False,True,True,0
39.0,16,-74.62,-1.6,3.77,21,37.71,10101,0.0,9.62,0.0,3.77,2.5517241379310343,1.131,False,False,True,False,0
39.0,17,31.82,1.6,1.82,14,-0.08,13,1.74,4.47,0.08,0.08000000000000007,55.87499999999995,0.546,False,False,False,False,1
39.0,19,1.6,-42.12,2.35,19,-0.4,18,2.24,4.87,0.4,0.10999999999999988,44.27272727272732,0.7050000000000001,False,False,False,False,1
39.0,21,-1.6,64.35,0.3,16,-0.18,15,0.06,2.79,0.18,0.24,11.625,0.09,False,False,False,False,1
39.0,22,41.33,1.6,1.96,14,-0.1,17,1.82,4.5,0.1,0.1399999999999999,32.14285714285717,0.5880000000000001,False,False,False,False,1
39.0,23,-1.6,72.54,0.66,16,-0.32,21,0.3,3.19,0.32,0.36000000000000004,8.86111111111111,0.198,False,False,False,False,1
39.0,24,50.93,1.6,2.08,14,-0.37,22,1.96,4.6,0.37,0.1200000000000001,38.33333333333329,0.6240000000000001,False,False,False,False,1
39.0,25,-1.6,81.18,1.06,16,-0.54,23,0.66,3.63,0.54,0.4,9.075,0.31800000000000006,False,False,False,False,1
39.0,26,-1.6,90.06,1.35,16,-0.44,25,1.06,3.88,0.44,0.29000000000000004,13.379310344827584,0.405,False,False,False,False,1
39.0,27,61.21,1.6,2.25,14,0.02,24,2.08,5.28,0.0,0.16999999999999993,31.05882352941178,0.675,False,False,False,False,1
39.0,28,71.28,1.6,2.34,14,-0.32,27,2.25,5.06,0.32,0.08999999999999986,56.22222222222231,0.702,False,False,False,False,1
39.0,29,-82.59,1.6,15.61,20,3.59,-1,-1.0,-1.0,0.0,16.61,999.0,4.683,False,False,False,False,0
39.0,30,-1.6,-49.96,2.21,18,-3.69,-1,-1.0,-1.0,3.69,3.21,999.0,0.663,False,False,False,False,0
39.0,31,81.26,1.6,2.47,14,0.93,28,2.34,4.98,0.0,0.13000000000000034,38.307692307692214,0.7410000000000001,False,False,False,False,1
39.0,32,-82.52,-1.6,0.02,21,-0.02,16,3.77,2.9,0.02,-3.75,999.0,0.006,False,False,False,False,1
39.0,34,1.6,-62.22,3.44,19,-0.68,19,2.35,15.1,0.68,1.0899999999999999,13.853211009174313,1.032,False,False,False,False,1
39.0,35,-89.64,-1.6,0.53,21,-0.54,32,0.02,2.12,0.54,0.51,4.1568627450980395,0.15900000000000003,False,False,False,False,0
39.0,37,1.6,-73.15,3.23,19,-0.28,34,3.44,5.93,0.28,-0.20999999999999996,999.0,0.9690000000000001,False,False,False,False,1
39.0,41,1.6,-83.66,3.03,19,0.0,37,3.23,5.51,0.0,-0.20000000000000018,999.0,0.909,False,False,False,False,1
39.0,42,91.27,1.6,2.08,14,-0.15,31,2.47,5.01,0.15,-0.3900000000000001,999.0,0.6240000000000001,False,False,False,False,1
39.0,8,13.43,-1.6,5.32,15,0.4,-1,-1.0,-1.0,0.0,6.32,999.0,1.596,False,False,False,False,0
39.0,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.0,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.1,12,1.43,0.1,5.27,3,-0.5,8,5.37,7.89,0.5,-0.10000000000000053,999.0,1.5809999999999997,False,False,False,False,1
39.1,15,-1.6,56.55,0.06,16,-0.06,11111,0.0,1.55,0.06,0.06,25.833333333333336,0.018000000000000002,False,False,True,True,0
39.1,16,-74.25,-1.6,3.76,21,-0.12,10101,0.0,9.25,0.12,3.76,2.4601063829787235,1.1280000000000001,False,False,True,False,1
39.1,17,31.64,1.6,1.89,14,0.72,13,1.73,4.45,0.0,0.15999999999999992,27.812500000000014,0.567,False,False,False,False,1
39.1,19,1.6,-41.89,2.35,19,0.02,18,2.23,4.86,0.0,0.1200000000000001,40.499999999999964,0.7050000000000001,False,False,False,False,1
39.1,21,-1.6,64.33,0.27,16,-0.3,15,0.06,2.77,0.3,0.21000000000000002,13.19047619047619,0.08100000000000002,False,False,False,False,1
39.1,22,41.13,1.6,1.92,14,-0.37,17,1.89,4.5,0.37,0.030000000000000027,149.99999999999986,0.5760000000000001,False,False,False,False,1
39.1,23,-1.6,72.48,0.63,16,-0.31,21,0.27,3.16,0.31,0.36,8.777777777777779,0.189,False,False,False,False,1
39.1,24,50.72,1.6,2.08,14,-0.01,22,1.92,4.59,0.01,0.16000000000000014,28.687499999999975,0.6240000000000001,False,False,False,False,1
39.1,25,-1.6,81.07,1.06,16,-0.02,23,0.63,3.59,0.02,0.43000000000000005,8.348837209302324,0.31800000000000006,False,False,False,False,1
39.1,26,-1.6,89.93,1.29,16,-0.57,25,1.06,3.86,0.57,0.22999999999999998,16.782608695652176,0.387,False,False,False,False,1
39.1,27,60.99,1.6,2.21,14,-0.37,24,2.08,5.27,0.37,0.1299999999999999,40.53846153846157,0.663,False,False,False,False,1
39.1,28,71.05,1.6,2.28,14,-0.63,27,2.21,5.06,0.63,0.06999999999999984,72.28571428571445,0.6839999999999999,False,False,False,False,1
39.1,29,-84.19,1.6,15.96,20,3.46,-1,-1.0,-1.0,0.0,16.96,999.0,4.788,False,False,False,False,0
39.1,30,-1.6,-49.77,1.9,18,-3.12,-1,-1.0,-1.0,3.12,2.9,999.0,0.5700000000000001,False,False,False,False,0
39.1,31,81.01,1.6,2.45,14,-0.25,28,2.28,4.96,0.25,0.17000000000000037,29.17647058823523,0.7350000000000001,False,False,False,False,1
39.1,32,-82.34,-1.6,1.77,21,17.51,16,3.76,3.09,0.0,-1.9899999999999998,999.0,0.5309999999999999,False,False,False,False,0
39.1,34,1.6,-61.89,3.36,19,-0.81,19,2.35,15.0,0.81,1.0099999999999998,14.851485148514854,1.008,False,False,False,False,1
39.1,35,-89.59,-1.6,0.51,21,-0.17,32,1.77,2.25,0.17,-1.26,999.0,0.15300000000000002,False,False,False,False,0
39.1,37,1.6,-72.82,3.25,19,0.18,34,3.36,5.94,0.0,-0.10999999999999988,999.0,0.9750000000000001,False,False,False,False,1
39.1,41,1.6,-83.36,3.06,19,0.34,37,3.25,5.53,0.0,-0.18999999999999995,999.0,0.9179999999999999,False,False,False,False,1
39.1,42,91.05,1.6,2.19,14,1.15,31,2.45,5.03,0.0,-0.26000000000000023,999.0,0.657,False,False,False,False,1
39.1,8,13.97,-1.6,5.37,15,0.45,-1,-1.0,-1.0,0.0,6.37,999.0,1.6110000000000002,False,False,False,False,0
39.1,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.1,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.2,12,1.89,-0.17,5.31,3,0.42,8,5.4,7.9,0.0,-0.09000000000000075,999.0,1.5929999999999997,False,False,False,False,1
39.2,15,-1.6,56.55,0.05,16,-0.06,11111,0.0,1.55,0.06,0.05,31.0,0.015,False,False,True,True,0
39.2,16,-73.89,-1.6,3.57,21,-1.9,10101,0.0,8.89,1.9,3.57,2.490196078431373,1.071,False,False,True,False,1
39.2,17,31.45,1.6,1.88,14,-0.13,13,1.72,4.43,0.13,0.15999999999999992,27.68750000000001,0.5640000000000001,False,False,False,False,1
39.2,19,1.6,-41.65,2.35,19,-0.04,18,2.22,4.85,0.04,0.1299999999999999,37.307692307692335,0.7050000000000001,False,False,False,False,1
39.2,21,-1.6,64.3,0.26,16,-0.15,15,0.05,2.75,0.15,0.21000000000000002,13.095238095238093,0.07800000000000001,False,False,False,False,1
39.2,22,40.94,1.6,1.94,14,0.21,17,1.88,4.49,0.0,0.06000000000000005,74.83333333333327,0.5820000000000001,False,False,False,False,1
39.2,23,-1.6,72.42,0.61,16,-0.21,21,0.26,3.12,0.21,0.35,8.914285714285715,0.183,False,False,False,False,1
39.2,24,50.52,1.6,2.02,14,-0.63,22,1.94,4.58,0.63,0.08000000000000007,57.24999999999995,0.6060000000000001,False,False,False,False,1
39.2,25,-1.6,80.97,0.98,16,-0.84,23,0.61,3.55,0.84,0.37,9.594594594594595,0.29400000000000004,False,False,False,False,1
39.2,26,-1.6,89.8,1.33,16,0.35,25,0.98,3.82,0.0,0.3500000000000001,10.914285714285711,0.399,False,False,False,False,1
39.2,27,60.77,1.6,2.22,14,0.06,24,2.02,5.25,0.0,0.20000000000000018,26.249999999999975,0.6660000000000001,False,False,False,False,1
39.2,28,70.82,1.6,2.27,14,-0.09,27,2.22,5.05,0.09,0.04999999999999982,101.00000000000036,0.681,False,False,False,False,1
39.2,29,-85.76,1.6,15.76,20,-2.0,-1,-1.0,-1.0,2.0,16.759999999999998,999.0,4.728,False,False,False,False,0
39.2,30,-1.6,-49.6,1.64,18,-2.55,-1,-1.0,-1.0,2.55,2.6399999999999997,999.0,0.49199999999999994,False,False,False,False,0
39.2,31,80.78,1.6,2.38,14,-0.69,28,2.27,4.95,0.69,0.10999999999999988,45.00000000000005,0.714,False,False,False,False,1
39.2,32,-82.15,-1.6,1.96,21,1.87,16,3.57,3.26,0.0,-1.6099999999999999,999.0,0.5880000000000001,False,False,False,False,1
39.2,34,1.6,-61.56,3.27,19,-0.9,19,2.35,14.91,0.9,0.9199999999999999,16.206521739130437,0.9810000000000001,False,False,False,False,1
39.2,35,-89.54,-1.6,0.55,21,0.44,32,1.96,2.39,0.0,-1.41,999.0,0.16500000000000004,False,False,False,False,0
39.2,37,1.6,-72.51,3.14,19,-1.08,34,3.27,5.95,1.08,-0.1299999999999999,999.0,0.942,False,False,False,False,1
39.2,41,1.6,-83.05,3.09,19,0.28,37,3.14,5.54,0.0,-0.050000000000000266,999.0,0.927,False,False,False,False,1
39.2,42,90.83,1.6,2.15,14,-0.38,31,2.38,5.06,0.38,-0.22999999999999998,999.0,0.645,False,False,False,False,1
39.2,8,14.51,-1.6,5.4,15,0.31,-1,-1.0,-1.0,0.0,6.4,999.0,1.62,False,False,False,False,0
39.2,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.2,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.3,12,2.35,-0.45,5.36,3,0.49,8,5.43,7.91,0.0,-0.0699999999999994,999.0,1.608,False,False,False,False,1
39.3,15,-1.6,56.54,0.05,16,-0.04,11111,0.0,1.54,0.04,0.05,30.8,0.015,False,False,True,True,0
39.3,16,-73.55,-1.6,3.46,21,-1.13,10101,0.0,8.55,1.13,3.46,2.471098265895954,1.0379999999999998,False,False,True,False,1
39.3,17,31.26,1.6,1.84,14,-0.3,13,1.71,4.42,0.3,0.13000000000000012,33.99999999999997,0.552,False,False,False,False,1
39.3,19,1.6,-41.42,2.29,19,-0.61,18,2.21,4.84,0.61,0.08000000000000007,60.49999999999994,0.687,False,False,False,False,1
39.3,21,-1.6,64.28,0.24,16,-0.16,15,0.05,2.73,0.16,0.19,14.368421052631579,0.07200000000000001,False,False,False,False,1
39.3,22,40.75,1.6,1.93,14,-0.04,17,1.84,4.48,0.04,0.08999999999999986,49.777777777777864,0.579,False,False,False,False,1
39.3,23,-1.6,72.36,0.58,16,-0.22,21,0.24,3.09,0.22,0.33999999999999997,9.088235294117647,0.174,False,False,False,False,1
39.3,24,50.32,1.6,1.98,14,-0.38,22,1.93,4.57,0.38,0.050000000000000044,91.39999999999992,0.5940000000000001,False,False,False,False,1
39.3,25,-1.6,80.88,0.96,16,-0.21,23,0.58,3.52,0.21,0.38,9.263157894736842,0.28800000000000003,False,False,False,False,1
39.3,26,1.6,89.67,1.25,17,-0.73,-1,-1.0,-1.0,0.73,2.25,999.0,0.375,False,False,False,False,0
39.3,27,60.55,1.6,2.23,14,0.08,24,1.98,5.23,0.0,0.25,20.92,0.669,False,False,False,False,1
39.3,28,70.59,1.6,2.32,14,0.48,27,2.23,5.04,0.0,0.08999999999999986,56.00000000000009,0.696,False,False,False,False,1
39.3,29,-87.32,1.6,15.59,20,-1.74,-1,-1.0,-1.0,1.74,16.59,999.0,4.677,False,False,False,False,0
39.3,30,-1.6,-49.46,1.44,18,-2.02,-1,-1.0,-1.0,2.02,2.44,999.0,0.43199999999999994,False,False,False,False,0
39.3,31,80.54,1.6,2.33,14,-0.5,28,2.32,4.95,0.5,0.010000000000000231,494.9999999999886,0.6990000000000001,False,False,False,False,1
39.3,32,-81.96,-1.6,1.9,21,-0.55,16,3.46,3.41,0.55,-1.56,999.0,0.5700000000000001,False,False,False,False,1
39.3,33,-1.6,94.9,0.0,16,0.0,25,0.96,9.02,0.0,-0.96,999.0,0.0,False,False,False,False,1
39.3,34,1.6,-61.25,3.17,19,-0.98,19,2.29,14.82,0.98,0.8799999999999999,16.840909090909093,0.9510000000000001,False,False,False,False,1
39.3,35,-89.48,-1.6,0.59,21,0.4,32,1.9,2.52,0.0,-1.31,999.0,0.177,False,False,False,False,1
39.3,37,1.6,-72.2,3.13,19,-0.05,34,3.17,5.95,0.05,-0.040000000000000036,999.0,0.9390000000000001,False,False,False,False,1
39.3,41,1.6,-82.74,3.07,19,-0.24,37,3.13,5.55,0.24,-0.06000000000000005,999.0,0.921,False,False,False,False,1
39.3,42,90.62,1.6,2.18,14,0.24,31,2.33,5.07,0.0,-0.1499999999999999,999.0,0.6540000000000001,False,False,False,False,1
39.3,8,15.05,-1.6,5.43,15,0.34,-1,-1.0,-1.0,0.0,6.43,999.0,1.6289999999999998,False,False,False,False,0
39.3,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.3,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.4,12,2.81,-0.72,5.35,3,-0.17,8,5.48,7.92,0.17,-0.13000000000000078,999.0,1.6049999999999998,False,False,False,False,1
39.4,15,-1.6,56.54,0.04,16,-0.04,11111,0.0,1.54,0.04,0.04,38.5,0.012,False,False,True,True,0
39.4,16,-73.21,-1.6,3.37,21,-0.91,10101,0.0,8.21,0.91,3.37,2.4362017804154306,1.0110000000000001,False,False,True,False,1
39.4,17,31.08,1.6,1.82,14,-0.28,13,1.7,4.41,0.28,0.1200000000000001,36.74999999999997,0.546,False,False,False,False,1
39.4,19,1.6,-41.19,2.31,19,0.22,18,2.2,4.83,0.0,0.10999999999999988,43.909090909090956,0.6930000000000001,False,False,False,False,1
39.4,21,-1.6,64.25,0.22,16,-0.25,15,0.04,2.71,0.25,0.18,15.055555555555555,0.066,False,False,False,False,1
39.4,22,40.55,1.6,1.94,14,0.04,17,1.82,4.47,0.0,0.11999999999999988,37.250000000000036,0.5820000000000001,False,False,False,False,1
39.4,23,-1.6,72.31,0.55,16,-0.32,21,0.22,3.05,0.32,0.33000000000000007,9.24242424242424,0.16500000000000004,False,False,False,False,1
39.4,24,50.12,1.6,2.0,14,0.18,22,1.94,4.57,0.0,0.06000000000000005,76.1666666666666,0.6000000000000001,False,False,False,False,1
39.4,25,-1.6,80.79,0.93,16,-0.24,23,0.55,3.48,0.24,0.38,9.157894736842104,0.279,False,False,False,False,1
39.4,26,1.6,89.17,5.01,17,37.53,-1,-1.0,-1.0,0.0,6.01,999.0,1.5030000000000001,False,False,False,False,0
39.4,27,60.33,1.6,2.2,14,-0.33,24,2.0,5.21,0.33,0.20000000000000018,26.049999999999976,0.6600000000000001,False,False,False,False,1
39.4,28,70.36,1.6,2.31,14,-0.05,27,2.2,5.03,0.05,0.10999999999999988,45.72727272727278,0.6930000000000001,False,False,False,False,1
39.4,29,-88.86,1.6,15.39,20,-2.0,-1,-1.0,-1.0,2.0,16.39,999.0,4.617000000000001,False,False,False,False,0
39.4,30,-1.6,-49.33,1.25,18,-1.94,-1,-1.0,-1.0,1.94,2.25,999.0,0.375,False,False,False,False,0
39.4,31,80.31,1.6,2.35,14,0.24,28,2.31,4.95,0.0,0.040000000000000036,123.7499999999999,0.7050000000000001,False,False,False,False,1
39.4,32,-81.77,-1.6,1.9,21,0.0,16,3.37,3.56,0.0,-1.4700000000000002,999.0,0.5700000000000001,False,False,False,False,1
39.4,33,-1.6,94.54,3.57,16,35.68,25,0.93,8.76,0.0,2.6399999999999997,3.3181818181818183,1.071,False,False,False,False,0
39.4,34,1.6,-60.94,3.06,19,-1.07,19,2.31,14.75,1.07,0.75,19.666666666666668,0.9179999999999999,False,False,False,False,1
39.4,35,-89.41,-1.6,0.64,21,0.48,32,1.9,2.64,0.0,-1.2599999999999998,999.0,0.192,False,False,False,False,1
39.4,37,1.6,-71.88,3.21,19,0.7,34,3.06,5.94,0.0,0.1499999999999999,39.60000000000002,0.9630000000000001,False,False,False,False,1
39.4,41,1.6,-82.44,3.03,19,-0.31,37,3.21,5.56,0.31,-0.18000000000000016,999.0,0.909,False,False,False,False,1
39.4,42,90.39,1.6,2.22,14,0.44,31,2.35,5.08,0.0,-0.1299999999999999,999.0,0.6660000000000001,False,False,False,False,1
39.4,8,15.6,-1.6,5.48,15,0.42,-1,-1.0,-1.0,0.0,6.48,999.0,1.6440000000000001,False,False,False,False,0
39.4,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.4,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.5,12,3.27,-1.0,5.4,3,0.56,8,5.51,7.93,0.0,-0.10999999999999943,999.0,1.62,False,False,False,False,1
39.5,15,-1.6,56.54,0.04,16,-0.04,11111,0.0,1.54,0.04,0.04,38.5,0.012,False,False,True,True,0
39.5,16,-72.89,-1.6,3.17,21,-2.0,10101,0.0,7.89,2.0,3.17,2.4889589905362777,0.9510000000000001,False,False,True,False,1
39.5,17,30.9,1.6,1.79,14,-0.27,13,1.69,4.4,0.27,0.10000000000000009,43.999999999999964,0.5369999999999999,False,False,False,False,1
39.5,19,1.6,-40.96,2.32,19,0.13,18,2.19,4.81,0.0,0.1299999999999999,37.00000000000003,0.696,False,False,False,False,1
39.5,21,-1.6,64.23,0.2,16,-0.14,15,0.04,2.7,0.14,0.16,16.875,0.06,False,False,False,False,1
39.5,22,40.37,1.6,1.87,14,-0.72,17,1.79,4.46,0.72,0.08000000000000007,55.74999999999995,0.5609999999999999,False,False,False,False,1
39.5,23,-1.6,72.25,0.53,16,-0.22,21,0.2,3.02,0.22,0.33,9.15151515151515,0.15900000000000003,False,False,False,False,1
39.5,24,49.92,1.6,2.01,14,0.13,22,1.87,4.55,0.0,0.13999999999999968,32.50000000000007,0.603,False,False,False,False,1
39.5,25,-1.6,80.69,0.91,16,-0.21,23,0.53,3.44,0.21,0.38,9.052631578947368,0.273,False,False,False,False,1
39.5,26,1.6,88.3,8.71,17,37.05,-1,-1.0,-1.0,0.0,9.71,999.0,2.6130000000000004,False,False,False,False,0
39.5,27,60.12,1.6,2.13,14,-0.64,24,2.01,5.2,0.64,0.1200000000000001,43.33333333333329,0.639,False,False,False,False,1
39.5,28,70.13,1.6,2.32,14,0.11,27,2.13,5.01,0.0,0.18999999999999995,26.368421052631586,0.696,False,False,False,False,1
39.5,29,-90.46,1.6,15.96,20,5.71,-1,-1.0,-1.0,0.0,16.96,999.0,4.788,False,False,False,False,0
39.5,30,-1.6,-49.23,1.05,18,-1.94,-1,-1.0,-1.0,1.94,2.05,999.0,0.31500000000000006,False,False,False,False,0
39.5,31,80.07,1.6,2.38,14,0.29,28,2.32,4.94,0.0,0.06000000000000005,82.33333333333327,0.714,False,False,False,False,1
39.5,32,-81.57,-1.6,1.95,21,0.46,16,3.17,3.68,0.0,-1.22,999.0,0.585,False,False,False,False,1
39.5,33,-1.6,94.2,3.4,16,-1.7,25,0.91,8.51,1.7,2.4899999999999998,3.417670682730924,1.02,False,False,False,False,1
39.5,34,1.6,-60.64,2.95,19,-1.11,19,2.32,14.68,1.11,0.6300000000000003,23.30158730158729,0.8850000000000001,False,False,False,False,1
39.5,35,-89.34,-1.6,0.67,21,0.34,32,1.95,2.77,0.0,-1.2799999999999998,999.0,0.201,False,False,False,False,1
39.5,37,1.6,-71.56,3.16,19,-0.46,34,2.95,5.92,0.46,0.20999999999999996,28.190476190476193,0.948,False,False,False,False,1
39.5,41,1.6,-82.13,3.08,19,0.42,37,3.16,5.57,0.0,-0.08000000000000007,999.0,0.9239999999999999,False,False,False,False,1
39.5,42,90.17,1.6,2.23,14,0.09,31,2.38,5.1,0.0,-0.1499999999999999,999.0,0.669,False,False,False,False,1
39.5,8,16.15,-1.6,5.51,15,0.36,-1,-1.0,-1.0,0.0,6.51,999.0,1.6529999999999998,False,False,False,False,0
39.5,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.5,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.6,12,3.79,-1.11,5.38,3,-0.23,8,5.55,7.95,0.23,-0.16999999999999993,999.0,1.614,False,False,False,False,1
39.6,15,-1.6,56.53,0.03,16,-0.04,11111,0.0,1.53,0.04,0.03,51.0,0.009000000000000001,False,False,True,True,0
39.6,16,-72.59,-1.6,3.04,21,-1.29,10101,0.0,7.59,1.29,3.04,2.4967105263157894,0.9119999999999999,False,False,True,False,1
39.6,17,30.73,1.6,1.78,14,-0.11,13,1.68,4.39,0.11,0.10000000000000009,43.899999999999956,0.534,False,False,False,False,1
39.6,19,1.6,-40.73,2.27,19,-0.59,18,2.18,4.8,0.59,0.08999999999999986,53.333333333333414,0.681,False,False,False,False,1
39.6,20,-1.6,-15.21,13.28,18,2.44,-1,-1.0,-1.0,0.0,14.28,999.0,3.9839999999999995,False,False,False,False,0
39.6,21,-1.6,64.21,0.2,16,-0.06,15,0.03,2.68,0.06,0.17,15.76470588235294,0.06,False,False,False,False,1
39.6,22,40.18,1.6,1.87,14,0.07,17,1.78,4.45,0.0,0.09000000000000008,49.4444444444444,0.5609999999999999,False,False,False,False,1
39.6,23,-1.6,72.21,0.48,16,-0.46,21,0.2,2.99,0.46,0.27999999999999997,10.67857142857143,0.14400000000000002,False,False,False,False,1
39.6,24,49.72,1.6,1.98,14,-0.35,22,1.87,4.54,0.35,0.10999999999999988,41.27272727272732,0.5940000000000001,False,False,False,False,1
39.6,25,-1.6,80.61,0.88,16,-0.3,23,0.48,3.4,0.3,0.4,8.5,0.264,False,False,False,False,1
39.6,26,1.6,87.03,12.71,17,39.98,-1,-1.0,-1.0,0.0,13.71,999.0,3.8130000000000006,False,False,False,False,0
39.6,27,59.9,1.6,2.13,14,-0.03,24,1.98,5.18,0.03,0.1499999999999999,34.53333333333335,0.639,False,False,False,False,1
39.6,28,69.9,1.6,2.27,14,-0.53,27,2.13,5.0,0.53,0.14000000000000012,35.71428571428568,0.681,False,False,False,False,1
39.6,29,-92.05,1.6,15.93,20,-0.26,-1,-1.0,-1.0,0.26,16.93,999.0,4.779,False,False,False,False,0
39.6,30,1.6,-49.14,0.86,19,-1.94,19,2.27,3.41,1.94,-1.4100000000000001,999.0,0.258,False,False,False,False,1
39.6,31,79.83,1.6,2.4,14,0.23,28,2.27,4.93,0.0,0.1299999999999999,37.923076923076955,0.72,False,False,False,False,1
39.6,32,-81.38,-1.6,1.9,21,-0.51,16,3.04,3.79,0.51,-1.1400000000000001,999.0,0.5700000000000001,False,False,False,False,1
39.6,33,-1.6,93.87,3.3,16,-0.98,25,0.88,8.27,0.98,2.42,3.4173553719008263,0.9899999999999999,False,False,False,False,1
39.6,34,1.6,-60.36,2.83,19,-1.16,30,0.86,6.22,1.16,1.9700000000000002,3.15736040609137,0.8490000000000001,False,False,False,False,1
39.6,35,-89.27,-1.6,0.7,21,0.3,32,1.9,2.89,0.0,-1.2,999.0,0.20999999999999996,False,False,False,False,1
39.6,37,1.6,-71.26,3.04,19,-1.18,34,2.83,5.9,1.18,0.20999999999999996,28.095238095238102,0.9119999999999999,False,False,False,False,1
39.6,41,1.6,-81.82,3.08,19,0.08,37,3.04,5.57,0.0,0.040000000000000036,139.2499999999999,0.9239999999999999,False,False,False,False,1
39.6,42,89.96,1.6,2.15,14,-0.81,31,2.4,5.12,0.81,-0.25,999.0,0.645,False,False,False,False,1
39.6,8,16.7,-1.6,5.55,15,0.33,-1,-1.0,-1.0,0.0,6.55,999.0,1.6649999999999998,False,False,False,False,0
39.6,10101,-60.0,-1.6,0.0,21,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.6,11111,-1.6,50.0,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0
39.7,12,4.33,-1.19,5.41,3,0.34,8,5.59,7.96,0.0,-0.17999999999999972,999.0,1.6230000000000002,False,False,False,False,1
39.7,15,-1.6,56.53,0.03,16,-0.03,11111,0.0,1.53,0.03,0.03,51.0,0.009000000000000001,False,False,True,True,0
39.7,16,-72.29,-1.6,2.98,21,-0.56,10101,0.0,7.29,0.56,2.98,2.446308724832215,0.8939999999999999,False,False,True,False,1
39.7,17,30.54,1.6,1.81,14,0.29,13,1.67,4.37,0.0,0.14000000000000012,31.214285714285687,0.5429999999999999,False,False,False,False,1
39.7,19,1.6,-40.5,2.3,19,0.31,18,2.17,4.79,0.0,0.1299999999999999,36.846153846153875,0.69,False,False,False,False,1
39.7,20,-1.6,-16.51,13.03,18,-2.46,-1,-1.0,-1.0,2.46,14.03,999.0,3.909,False,False,False,False,0
39.7,21,-1.6,64.2,0.18,16,-0.2,15,0.03,2.67,0.2,0.15,17.8,0.05399999999999999,False,False,False,False,1
39.7,22,39.99,1.6,1.91,14,0.39,17,1.81,4.44,0.0,0.09999999999999987,44.40000000000006,0.573,False,False,False,False,1
39.7,23,-1.6,72.16,0.47,16,-0.12,21,0.18,2.96,0.12,0.29,10.206896551724139,0.14100000000000001,False,False,False,False,1
