"Time","VehicleId","Pos_x","Pos_y","Type","Speed","Lane","Slope","LeaderID","LeaderSpeed","LeaderGap","Acceleration"
"17.00","vehicle_6","21.20","-1.60","type2","12.09","east_right_0","0.00","vehicle_5","14.15","32.82","-1.16"
"17.00","vehicle_7","-1.60","-2.87","type2","12.83",":intersection_1_0","0.00","vehicle_2","14.96","88.29","4.22"
"17.00","vehicle_8","-87.54","-1.60","slow_car","2.34","west_right_0","0.00","x","0.00","22.54","0.33"
"17.00","vehicle_9","1.60","-13.39","type4","13.97","south_up_0","0.00","vehicle_0","13.01","50.32","-0.34"
"17.00","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","9.04","37.92","0.00"
"17.00","y","-1.60","60.66","obstacle","9.37","north_down_0","0.00","-1","-1","-1","-4.00"
"17.10","vehicle_0","1.60","43.20","type1","12.66","north_up_0","0.00","vehicle_3","13.97","17.12","-3.50"
"17.10","vehicle_1","-16.22","-1.60","type5","8.64","west_right_0","0.00","vehicle_0","12.66","54.20","-4.00"
"17.10","vehicle_10","1.60","-33.66","type4","14.12","south_up_0","0.00","vehicle_9","14.16","16.68","0.62"
"17.10","vehicle_11","-1.60","75.38","type2","8.33","north_down_0","0.00","y","9.01","10.62","-4.80"
"17.10","vehicle_12","-1.60","93.07","type5","2.32","north_down_0","0.00","vehicle_11","8.33","12.69","1.43"
"17.10","vehicle_13","84.23","1.60","fast_car","3.92","east_left_0","0.00","vehicle_4","11.00","147.22","-0.10"
"17.10","vehicle_14","-94.90","-1.60","type1","0.00","west_right_0","0.00","vehicle_8","2.38","2.59","0.00"
"17.10","vehicle_2","-1.60","-97.66","type3","14.98","south_down_0","0.00","-1","-1","-1","0.21"
"17.10","vehicle_3","1.60","65.32","type3","13.97","north_up_0","0.00","-1","-1","-1","0.35"
"17.10","vehicle_4","-67.99","1.60","type2","11.00","west_left_0","0.00","-1","-1","-1","-4.17"
"17.10","vehicle_5","60.42","-1.60","type4","14.07","east_right_0","0.00","-1","-1","-1","-0.78"
"17.10","vehicle_6","22.37","-1.60","type2","11.76","east_right_0","0.00","vehicle_5","14.07","33.05","-3.33"
"17.10","vehicle_7","-1.60","-4.13","type2","12.52",":intersection_1_0","0.00","vehicle_2","14.98","88.53","-3.11"
"17.10","vehicle_8","-87.31","-1.60","slow_car","2.38","west_right_0","0.00","x","0.00","22.31","0.39"
"17.10","vehicle_9","1.60","-11.98","type4","14.16","south_up_0","0.00","vehicle_0","12.66","50.17","1.89"
"17.10","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","8.64","38.78","0.00"
"17.10","y","-1.60","59.76","obstacle","9.01","north_down_0","0.00","-1","-1","-1","-3.68"
"17.20","vehicle_0","1.60","44.46","type1","12.61","north_up_0","0.00","vehicle_3","13.87","17.25","-0.45"
"17.20","vehicle_1","-15.40","-1.60","type5","8.24","west_right_0","0.00","vehicle_0","12.61","54.64","-4.00"
"17.20","vehicle_10","1.60","-32.24","type4","14.15","south_up_0","0.00","vehicle_9","13.77","16.64","0.38"
"17.20","vehicle_11","-1.60","74.56","type2","8.18","north_down_0","0.00","y","8.61","10.67","-1.56"
"17.20","vehicle_12","-1.60","92.82","type5","2.48","north_down_0","0.00","vehicle_11","8.18","13.26","1.61"
"17.20","vehicle_13","83.84","1.60","fast_car","3.91","east_left_0","0.00","vehicle_4","11.02","147.93","-0.10"
"17.20","vehicle_14","-94.83","-1.60","type1","0.74","west_right_0","0.00","vehicle_8","2.42","2.76","7.37"
"17.20","vehicle_2","-1.60","-99.14","type3","14.78","south_down_0","0.00","-1","-1","-1","-2.00"
"17.20","vehicle_3","1.60","66.71","type3","13.87","north_up_0","0.00","-1","-1","-1","-1.07"
"17.20","vehicle_4","-69.09","1.60","type2","11.02","west_left_0","0.00","-1","-1","-1","0.21"
"17.20","vehicle_5","61.84","-1.60","type4","14.24","east_right_0","0.00","-1","-1","-1","1.62"
"17.20","vehicle_6","23.60","-1.60","type2","12.29","east_right_0","0.00","vehicle_5","14.24","33.24","5.25"
"17.20","vehicle_7","-1.60","-5.42","type2","12.98",":intersection_1_0","0.00","vehicle_2","14.78","88.71","4.57"
"17.20","vehicle_8","-87.06","-1.60","slow_car","2.42","west_right_0","0.00","x","0.00","22.06","0.37"
"17.20","vehicle_9","1.60","-10.60","type4","13.77","south_up_0","0.00","vehicle_0","12.61","50.06","-3.88"
"17.20","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","8.24","39.60","0.00"
"17.20","y","-1.60","58.90","obstacle","8.61","north_down_0","0.00","-1","-1","-1","-4.00"
"17.30","vehicle_0","1.60","45.71","type1","12.50","north_up_0","0.00","vehicle_3","13.97","17.40","-1.18"
"17.30","vehicle_1","-14.61","-1.60","type5","7.84","west_right_0","0.00","vehicle_0","12.50","55.11","-4.00"
"17.30","vehicle_10","1.60","-30.87","type4","13.72","south_up_0","0.00","vehicle_9","13.91","16.66","-4.32"
"17.30","vehicle_11","-1.60","73.76","type2","8.06","north_down_0","0.00","y","8.23","10.68","-1.18"
"17.30","vehicle_12","-1.60","92.56","type5","2.59","north_down_0","0.00","vehicle_11","8.06","13.81","1.10"
"17.30","vehicle_13","83.45","1.60","fast_car","3.90","east_left_0","0.00","vehicle_4","11.08","148.65","-0.10"
"17.30","vehicle_14","-94.74","-1.60","type1","0.87","west_right_0","0.00","vehicle_8","2.46","2.92","1.34"
"17.30","vehicle_3","1.60","68.10","type3","13.97","north_up_0","0.00","-1","-1","-1","1.04"
"17.30","vehicle_4","-70.20","1.60","type2","11.08","west_left_0","0.00","-1","-1","-1","0.56"
"17.30","vehicle_5","63.26","-1.60","type4","14.21","east_right_0","0.00","-1","-1","-1","-0.25"
"17.30","vehicle_6","24.81","-1.60","type2","12.12","east_right_0","0.00","vehicle_5","14.21","33.45","-1.63"
"17.30","vehicle_7","-1.60","-6.68","type2","12.59",":intersection_1_0","0.00","-1","-1","-1","-3.90"
"17.30","vehicle_8","-86.82","-1.60","slow_car","2.46","west_right_0","0.00","x","0.00","21.82","0.46"
"17.30","vehicle_9","1.60","-9.21","type4","13.91","south_up_0","0.00","vehicle_0","12.50","49.91","1.34"
"17.30","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","7.84","40.39","0.00"
"17.30","y","-1.60","58.07","obstacle","8.23","north_down_0","0.00","-1","-1","-1","-3.78"
"17.40","vehicle_0","1.60","47.00","type1","12.94","north_up_0","0.00","vehicle_3","14.12","17.52","4.44"
"17.40","vehicle_1","-13.87","-1.60","type5","7.44","west_right_0","0.00","vehicle_0","12.94","55.66","-4.00"
"17.40","vehicle_10","1.60","-29.50","type4","13.70","south_up_0","0.00","vehicle_9","13.86","16.68","-0.20"
"17.40","vehicle_11","-1.60","72.94","type2","8.13","north_down_0","0.00","y","7.83","10.65","0.75"
"17.40","vehicle_12","-1.60","92.29","type5","2.70","north_down_0","0.00","vehicle_11","8.13","14.35","1.09"
"17.40","vehicle_13","83.06","1.60","fast_car","3.89","east_left_0","0.00","vehicle_4","11.49","149.41","-0.10"
"17.40","vehicle_14","-94.63","-1.60","type1","1.04","west_right_0","0.00","vehicle_8","2.50","3.07","1.73"
"17.40","vehicle_3","1.60","69.52","type3","14.12","north_up_0","0.00","-1","-1","-1","1.49"
"17.40","vehicle_4","-71.35","1.60","type2","11.49","west_left_0","0.00","-1","-1","-1","4.18"
"17.40","vehicle_5","64.68","-1.60","type4","14.19","east_right_0","0.00","-1","-1","-1","-0.27"
"17.40","vehicle_6","26.00","-1.60","type2","11.87","east_right_0","0.00","vehicle_5","14.19","33.68","-2.53"
"17.40","vehicle_7","-1.60","-7.96","type2","12.73","south_down_0","0.00","-1","-1","-1","1.47"
"17.40","vehicle_8","-86.57","-1.60","slow_car","2.50","west_right_0","0.00","x","0.00","21.57","0.36"
"17.40","vehicle_9","1.60","-7.82","type4","13.86","south_up_0","0.00","vehicle_0","12.94","49.82","-0.51"
"17.40","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","7.44","41.13","0.00"
"17.40","y","-1.60","57.29","obstacle","7.83","north_down_0","0.00","-1","-1","-1","-4.00"
"17.50","vehicle_0","1.60","48.26","type1","12.59","north_up_0","0.00","vehicle_3","14.02","17.66","-3.50"
"17.50","vehicle_1","-13.16","-1.60","type5","7.04","west_right_0","0.00","vehicle_0","12.59","56.21","-4.00"
"17.50","vehicle_10","1.60","-28.15","type4","13.46","south_up_0","0.00","vehicle_9","14.10","16.74","-2.39"
"17.50","vehicle_11","-1.60","72.18","type2","7.65","north_down_0","0.00","y","7.43","10.63","-4.87"
"17.50","vehicle_12","-1.60","92.01","type5","2.84","north_down_0","0.00","vehicle_11","7.65","14.83","1.43"
"17.50","vehicle_13","82.68","1.60","fast_car","3.88","east_left_0","0.00","vehicle_4","11.33","150.16","-0.10"
"17.50","vehicle_14","-94.52","-1.60","type1","1.14","west_right_0","0.00","vehicle_8","2.53","3.21","0.95"
"17.50","vehicle_3","1.60","70.92","type3","14.02","north_up_0","0.00","-1","-1","-1","-1.02"
"17.50","vehicle_4","-72.48","1.60","type2","11.33","west_left_0","0.00","-1","-1","-1","-1.63"
"17.50","vehicle_5","66.13","-1.60","type4","14.46","east_right_0","0.00","-1","-1","-1","2.79"
"17.50","vehicle_6","27.20","-1.60","type2","11.96","east_right_0","0.00","vehicle_5","14.46","33.93","0.88"
"17.50","vehicle_7","-1.60","-9.22","type2","12.65","south_down_0","0.00","-1","-1","-1","-0.82"
"17.50","vehicle_8","-86.31","-1.60","slow_car","2.53","west_right_0","0.00","x","0.00","21.31","0.28"
"17.50","vehicle_9","1.60","-6.41","type4","14.10",":intersection_7_0","0.00","vehicle_0","12.59","49.67","2.43"
"17.50","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","7.04","41.84","0.00"
"17.50","y","-1.60","56.55","obstacle","7.43","north_down_0","0.00","-1","-1","-1","-4.00"
"17.60","vehicle_0","1.60","49.55","type1","12.95","north_up_0","0.00","vehicle_3","13.82","17.74","3.64"
"17.60","vehicle_1","-12.50","-1.60","type5","6.64","west_right_0","0.00","vehicle_0","12.95","56.84","-4.00"
"17.60","vehicle_10","1.60","-26.76","type4","13.92","south_up_0","0.00","vehicle_9","13.99","16.75","4.60"
"17.60","vehicle_11","-1.60","71.41","type2","7.64","north_down_0","0.00","y","7.03","10.57","-0.11"
"17.60","vehicle_12","-1.60","91.71","type5","2.96","north_down_0","0.00","vehicle_11","7.64","15.30","1.14"
"17.60","vehicle_13","82.29","1.60","fast_car","3.87","east_left_0","0.00","vehicle_4","11.47","150.92","-0.10"
"17.60","vehicle_14","-94.39","-1.60","type1","1.28","west_right_0","0.00","vehicle_8","2.58","3.34","1.41"
"17.60","vehicle_3","1.60","72.30","type3","13.82","north_up_0","0.00","-1","-1","-1","-2.00"
"17.60","vehicle_4","-73.63","1.60","type2","11.47","west_left_0","0.00","-1","-1","-1","1.40"
"17.60","vehicle_5","67.54","-1.60","type4","14.10","east_right_0","0.00","-1","-1","-1","-3.62"
"17.60","vehicle_6","28.42","-1.60","type2","12.21","east_right_0","0.00","vehicle_5","14.10","34.12","2.54"
"17.60","vehicle_7","-1.60","-10.50","type2","12.83","south_down_0","0.00","-1","-1","-1","1.79"
"17.60","vehicle_8","-86.06","-1.60","slow_car","2.58","west_right_0","0.00","x","0.00","21.06","0.49"
"17.60","vehicle_9","1.60","-5.01","type4","13.99",":intersection_7_0","0.00","vehicle_0","12.95","49.57","-1.09"
"17.60","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","6.64","42.50","0.00"
"17.60","y","-1.60","55.84","obstacle","7.03","north_down_0","0.00","-1","-1","-1","-4.00"
"17.70","vehicle_0","1.60","50.82","type1","12.60","north_up_0","0.00","vehicle_3","14.05","17.89","-3.50"
"17.70","vehicle_1","-11.87","-1.60","type5","6.24","west_right_0","0.00","vehicle_0","12.60","57.48","-4.00"
"17.70","vehicle_10","1.60","-25.37","type4","13.91","south_up_0","0.00","vehicle_9","14.16","16.77","-0.18"
"17.70","vehicle_11","-1.60","70.68","type2","7.38","north_down_0","0.00","y","6.63","10.50","-2.62"
"17.70","vehicle_12","-1.60","91.40","type5","3.09","north_down_0","0.00","vehicle_11","7.38","15.73","1.39"
"17.70","vehicle_13","81.90","1.60","fast_car","3.86","east_left_0","0.00","vehicle_4","11.26","151.66","-0.10"
"17.70","vehicle_14","-94.25","-1.60","type1","1.38","west_right_0","0.00","vehicle_8","2.60","3.46","0.97"
"17.70","vehicle_3","1.60","73.70","type3","14.05","north_up_0","0.00","-1","-1","-1","2.33"
"17.70","vehicle_4","-74.75","1.60","type2","11.26","west_left_0","0.00","-1","-1","-1","-2.15"
"17.70","vehicle_5","68.99","-1.60","type4","14.51","east_right_0","0.00","-1","-1","-1","4.05"
"17.70","vehicle_6","29.61","-1.60","type2","11.89","east_right_0","0.00","vehicle_5","14.51","34.38","-3.20"
"17.70","vehicle_7","-1.60","-11.77","type2","12.63","south_down_0","0.00","-1","-1","-1","-2.05"
"17.70","vehicle_8","-85.80","-1.60","slow_car","2.60","west_right_0","0.00","x","0.00","20.80","0.27"
"17.70","vehicle_9","1.60","-3.60","type4","14.16",":intersection_7_0","0.00","vehicle_0","12.60","49.41","1.71"
"17.70","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","6.24","43.13","0.00"
"17.70","y","-1.60","55.18","obstacle","6.63","north_down_0","0.00","-1","-1","-1","-4.00"
"17.80","vehicle_0","1.60","52.11","type1","12.90","north_up_0","0.00","vehicle_3","13.93","17.99","2.93"
"17.80","vehicle_1","-11.29","-1.60","type5","5.84","west_right_0","0.00","vehicle_0","12.90","58.18","-4.00"
"17.80","vehicle_10","1.60","-24.01","type4","13.61","south_up_0","0.00","vehicle_9","13.83","16.79","-2.94"
"17.80","vehicle_11","-1.60","69.97","type2","7.09","north_down_0","0.00","y","6.23","10.41","-2.87"
"17.80","vehicle_12","-1.60","91.08","type5","3.20","north_down_0","0.00","vehicle_11","7.09","16.11","1.02"
"17.80","vehicle_13","81.52","1.60","fast_car","3.85","east_left_0","0.00","vehicle_4","11.09","152.38","-0.03"
"17.80","vehicle_14","-94.10","-1.60","type1","1.50","west_right_0","0.00","vehicle_8","2.65","3.57","1.25"
"17.80","vehicle_3","1.60","75.10","type3","13.93","north_up_0","0.00","-1","-1","-1","-1.23"
"17.80","vehicle_4","-75.86","1.60","type2","11.09","west_left_0","0.00","-1","-1","-1","-1.70"
"17.80","vehicle_5","70.37","-1.60","type4","13.81","east_right_0","0.00","-1","-1","-1","-7.00"
"17.80","vehicle_6","30.80","-1.60","type2","11.98","east_right_0","0.00","vehicle_5","13.81","34.57","0.90"
"17.80","vehicle_7","-1.60","-13.05","type2","12.88","south_down_0","0.00","-1","-1","-1","2.56"
"17.80","vehicle_8","-85.53","-1.60","slow_car","2.65","west_right_0","0.00","x","0.00","20.53","0.48"
"17.80","vehicle_9","1.60","-2.21","type4","13.83",":intersection_7_0","0.00","vehicle_0","12.90","49.32","-3.32"
"17.80","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","5.84","43.71","0.00"
"17.80","y","-1.60","54.56","obstacle","6.23","north_down_0","0.00","-1","-1","-1","-4.00"
"17.90","vehicle_0","1.60","53.39","type1","12.83","north_up_0","0.00","vehicle_3","13.89","18.10","-0.72"
"17.90","vehicle_1","-10.68","-1.60","type5","6.04","west_right_0","0.00","vehicle_0","12.83","58.86","2.00"
"17.90","vehicle_10","1.60","-22.61","type4","13.98","south_up_0","0.00","vehicle_6","11.85","44.23","3.72"
"17.90","vehicle_11","-1.60","69.27","type2","6.96","north_down_0","0.00","y","5.83","10.30","-1.26"
"17.90","vehicle_12","-1.60","90.75","type5","3.35","north_down_0","0.00","vehicle_11","6.96","16.48","1.50"
"17.90","vehicle_13","81.13","1.60","fast_car","3.84","east_left_0","0.00","vehicle_4","11.28","153.12","-0.10"
"17.90","vehicle_14","-93.94","-1.60","type1","1.62","west_right_0","0.00","vehicle_8","2.68","3.68","1.13"
"17.90","vehicle_3","1.60","76.49","type3","13.89","north_up_0","0.00","-1","-1","-1","-0.40"
"17.90","vehicle_4","-76.99","1.60","type2","11.28","west_left_0","0.00","-1","-1","-1","1.97"
"17.90","vehicle_5","71.78","-1.60","type4","14.09","east_right_0","0.00","-1","-1","-1","2.81"
"17.90","vehicle_6","31.99","-1.60","type2","11.85","east_right_0","0.00","vehicle_5","14.09","34.79","-1.36"
"17.90","vehicle_7","-1.60","-14.34","type2","12.86","south_down_0","0.00","-1","-1","-1","-0.26"
"17.90","vehicle_8","-85.26","-1.60","slow_car","2.68","west_right_0","0.00","x","0.00","20.26","0.25"
"17.90","vehicle_9","1.60","-0.82","type4","13.99",":intersection_7_0","0.00","vehicle_0","12.83","49.20","1.56"
"17.90","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","6.04","44.32","0.00"
"17.90","y","-1.60","53.98","obstacle","5.83","north_down_0","0.00","-1","-1","-1","-4.00"
"18.00","vehicle_0","1.60","54.66","type1","12.76","north_up_0","0.00","vehicle_3","13.95","18.22","-0.70"
"18.00","vehicle_1","-10.06","-1.60","type5","6.24","west_right_0","0.00","vehicle_0","12.76","59.51","2.00"
"18.00","vehicle_10","1.60","-21.16","type4","14.50","south_up_0","0.00","vehicle_6","12.11","43.99","5.14"
"18.00","vehicle_11","-1.60","68.59","type2","6.86","north_down_0","0.00","y","5.43","10.15","-1.03"
"18.00","vehicle_12","-1.60","90.40","type5","3.50","north_down_0","0.00","vehicle_11","6.86","16.81","1.53"
"18.00","vehicle_13","80.75","1.60","fast_car","3.83","east_left_0","0.00","vehicle_4","11.29","153.87","-0.10"
"18.00","vehicle_14","-93.77","-1.60","type1","1.73","west_right_0","0.00","vehicle_8","2.71","3.78","1.16"
"18.00","vehicle_3","1.60","77.88","type3","13.95","north_up_0","0.00","-1","-1","-1","0.62"
"18.00","vehicle_4","-78.12","1.60","type2","11.29","west_left_0","0.00","-1","-1","-1","0.03"
"18.00","vehicle_5","73.22","-1.60","type4","14.39","east_right_0","0.00","-1","-1","-1","2.99"
"18.00","vehicle_6","33.20","-1.60","type2","12.11","east_right_0","0.00","vehicle_5","14.39","35.02","2.67"
"18.00","vehicle_7","-1.60","-15.64","type2","12.97","south_down_0","0.00","-1","-1","-1","1.14"
"18.00","vehicle_8","-84.99","-1.60","slow_car","2.71","west_right_0","0.00","x","0.00","19.99","0.28"
"18.00","vehicle_9","1.60","0.60","type4","14.18",":intersection_7_0","0.00","vehicle_0","12.76","49.06","1.98"
"18.00","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","6.24","44.94","0.00"
"18.00","y","-1.60","53.43","obstacle","5.43","north_down_0","0.00","-1","-1","-1","-4.00"
"18.10","vehicle_0","1.60","55.95","type1","12.89","north_up_0","0.00","vehicle_3","13.76","18.30","1.36"
"18.10","vehicle_1","-9.42","-1.60","type5","6.44","west_right_0","0.00","vehicle_0","12.89","60.16","2.00"
"18.10","vehicle_10","1.60","-19.71","type4","14.47","south_up_0","0.00","vehicle_6","12.18","43.76","-0.27"
"18.10","vehicle_11","-1.60","67.91","type2","6.74","north_down_0","0.00","y","5.03","9.98","-1.20"
"18.10","vehicle_12","-1.60","90.03","type5","3.68","north_down_0","0.00","vehicle_11","6.74","17.12","1.85"
"18.10","vehicle_13","80.37","1.60","fast_car","3.82","east_left_0","0.00","vehicle_4","11.45","154.63","-0.10"
"18.10","vehicle_14","-93.60","-1.60","type1","1.74","west_right_0","0.00","vehicle_8","2.75","3.88","0.07"
"18.10","vehicle_3","1.60","79.26","type3","13.76","north_up_0","0.00","-1","-1","-1","-1.89"
"18.10","vehicle_4","-79.26","1.60","type2","11.45","west_left_0","0.00","-1","-1","-1","1.69"
"18.10","vehicle_5","74.61","-1.60","type4","13.95","east_right_0","0.00","-1","-1","-1","-4.35"
"18.10","vehicle_6","34.42","-1.60","type2","12.18","east_right_0","0.00","vehicle_5","13.95","35.20","0.66"
"18.10","vehicle_7","-1.60","-16.88","type2","12.45","south_down_0","0.00","-1","-1","-1","-5.23"
"18.10","vehicle_8","-84.72","-1.60","slow_car","2.75","west_right_0","0.00","x","0.00","19.72","0.47"
"18.10","vehicle_9","1.60","2.02","type4","14.20",":intersection_7_0","0.00","vehicle_0","12.89","48.93","0.20"
"18.10","x","-60.00","-1.60","obstacle","0.00","west_right_0","0.00","vehicle_1","6.44","45.58","0.00"
"18.10","y","-1.60","52.93","obstacle","5.03","north_down_0","0.00","-1","-1","-1","-4.00"
"18.20","vehicle_0","1.60","57.21","type1","12.54","north_up_0","0.00","vehicle_3","13.77","18.43","-3.49"
"18.20","vehicle_1","-8.75","-1.60","type5","6.64","west_right_0","0.00","vehicle_0","12.54","60.75","2.00"
"18.20","vehicle_10","1.60","-18.33","type4","13.86","south_up_0","0.00","vehicle_6","12.20","43.59","-6.13"
