Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeUnsafeCrossing,Scenario,AccidentTypes,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone,IsAccidentCase
138.9,1,100.74,1040.19,13.02,336260898500.0,-1.0,-1.0,-1.0,5.09,0.0,14.02,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,10,1032.0,20.48,12.31,36260898570.0,7.0,12.24,14.98,5.17,0.0,0.0700000000000002,213.99999999999915,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,14,1019.73,36.31,12.23,36260898570.0,10.0,12.31,15.03,4.69,0.0,-0.08,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,15,992.76,68.48,12.77,36260898570.0,14.0,12.23,36.99,5.42,0.0,0.5399999999999991,68.50000000000011,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,17,653.08,451.47,11.88,36260898570.0,51.0,11.81,14.79,5.18,0.0,0.0700000000000002,211.28571428571345,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,18,979.33,84.07,12.85,36260898570.0,15.0,12.77,15.58,-5.25,5.25,0.08,194.74999999999983,1.0,intersection,,,,,,,,,,,0
139.0,19,965.78,99.52,12.85,36260898570.0,18.0,12.85,15.55,5.55,0.0,0.0,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,23,319.1,845.71,12.26,336260898500.0,21.0,13.92,42.94,5.24,0.0,-1.66,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,25,329.47,826.07,12.06,336260898500.0,23.0,12.26,1.21,-5.15,5.15,-0.1999999999999993,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,27,835.92,250.84,13.09,36260898570.0,50.0,11.72,30.96,-4.76,4.76,1.3699999999999992,22.59854014598541,1.0,intersection,,,,,,,,,,,0
139.0,28,569.95,544.26,13.16,36260898570.0,26.0,12.61,16.9,5.42,0.0,0.5500000000000007,30.727272727272684,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,31,952.42,115.16,12.82,36260898570.0,19.0,12.85,15.57,-7.1,7.1,-0.0299999999999993,999.0,1.0,intersection,,,,,,,,,,,0
139.0,32,822.05,266.43,13.19,36260898570.0,27.0,13.09,15.87,4.55,0.0,0.0999999999999996,158.70000000000056,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,34,400.52,734.51,13.81,10366970146240.0,33.0,16.15,28.25,-5.47,5.47,-2.339999999999998,999.0,1.0,intersection,,,,,,,,,,,0
139.0,4,116.64,1026.91,13.06,336260898500.0,1.0,13.02,15.73,5.21,0.0,0.0400000000000009,393.2499999999909,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,41,808.69,282.49,13.06,36260898570.0,32.0,13.19,15.89,7.16,0.0,-0.129999999999999,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,42,461.67,667.7,11.5,336260898540.0,39.0,12.45,11.79,-4.64,4.64,-0.9499999999999992,999.0,1.0,intersection,,,,,,,,,,,0
139.0,45,473.58,654.24,6.31,336260898560.0,35.0,12.65,40.13,4.55,0.0,-6.340000000000001,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,47,795.58,298.7,13.07,36260898570.0,41.0,13.06,15.85,4.51,0.0,0.0099999999999997,1585.0000000000337,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,49,718.32,381.81,12.12,36260898570.0,48.0,12.39,30.21,-6.65,6.65,-0.2700000000000013,999.0,1.0,intersection,,,,,,,,,,,0
139.0,51,666.82,437.22,11.81,36260898570.0,8.0,12.84,48.28,-7.14,7.14,-1.0299999999999994,999.0,1.0,intersection,,,,,,,,,,,0
139.0,52,484.04,643.65,7.01,336260898560.0,45.0,6.31,9.88,-4.95,4.95,0.7000000000000002,14.114285714285712,1.0,intersection,,,,,,,,,,,0
139.0,7,1042.22,3.38,12.24,36260898570.0,-1.0,-1.0,-1.0,5.18,0.0,13.24,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,8,703.3,398.44,12.84,36260898570.0,49.0,12.12,17.41,5.17,0.0,0.7200000000000006,24.180555555555536,0.0,intersection,CROSSING,,,,,,,,,,1
139.0,1,99.76,1041.04,12.97,336260898500.0,-1.0,-1.0,-1.0,-5.58,5.58,13.97,999.0,1.0,intersection,,,,,,,,,,,0
139.1,10,1032.71,19.49,12.27,36260898570.0,7.0,12.3,14.99,-5.36,5.36,-0.0300000000000011,999.0,1.0,intersection,,,,,,,,,,,0
139.1,14,1020.5,35.35,12.25,36260898570.0,10.0,12.27,15.03,-5.22,5.22,-0.0199999999999995,999.0,1.0,intersection,,,,,,,,,,,0
139.1,15,993.59,67.51,12.77,36260898570.0,14.0,12.25,36.94,-5.78,5.78,0.5199999999999996,71.03846153846159,1.0,intersection,,,,,,,,,,,0
139.1,17,653.92,450.62,11.91,36260898570.0,51.0,11.8,14.78,-5.25,5.25,0.1099999999999994,134.36363636363706,1.0,intersection,,,,,,,,,,,0
139.1,18,980.18,83.12,12.76,36260898570.0,15.0,12.77,15.58,-4.95,4.95,-0.0099999999999997,999.0,1.0,intersection,,,,,,,,,,,0
139.1,19,966.61,98.55,12.78,36260898570.0,18.0,12.76,15.55,-4.64,4.64,0.0199999999999995,777.5000000000166,1.0,intersection,,,,,,,,,,,0
139.1,23,318.52,846.8,12.36,336260898500.0,21.0,14.01,42.1,-5.95,5.95,-1.6500000000000004,999.0,1.0,intersection,,,,,,,,,,,0
139.1,25,328.9,827.14,12.12,336260898500.0,23.0,12.36,1.23,-5.59,5.59,-0.2400000000000002,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,27,836.79,249.87,13.05,36260898570.0,50.0,11.71,30.82,5.43,0.0,1.34,23.000000000000004,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,28,570.79,543.27,13.01,36260898570.0,26.0,12.68,16.87,4.54,0.0,0.33,51.12121212121211,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,31,953.26,114.18,12.9,36260898570.0,19.0,12.78,15.56,-6.85,6.85,0.120000000000001,129.6666666666656,1.0,intersection,,,,,,,,,,,0
139.1,32,822.92,265.45,13.15,36260898570.0,27.0,13.05,15.86,5.45,0.0,0.0999999999999996,158.60000000000056,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,34,399.57,735.51,13.79,10366970146240.0,33.0,16.22,28.49,5.17,0.0,-2.43,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,4,115.63,1027.71,12.98,336260898500.0,1.0,12.97,15.73,-4.84,4.84,0.0099999999999997,1573.0000000000337,1.0,intersection,,,,,,,,,,,0
139.1,41,809.52,281.46,13.16,36260898570.0,32.0,13.15,15.89,-4.95,4.95,0.0099999999999997,1589.000000000034,1.0,intersection,,,,,,,,,,,0
139.1,42,460.9,668.57,11.54,336260898540.0,39.0,12.42,11.88,5.45,0.0,-0.8800000000000008,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,45,473.17,654.66,5.88,336260898560.0,35.0,12.9,40.83,5.32,0.0,-7.0200000000000005,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,47,796.4,297.69,13.04,36260898570.0,41.0,13.16,15.86,-5.29,5.29,-0.120000000000001,999.0,1.0,intersection,,,,,,,,,,,0
139.1,49,719.13,380.91,12.08,36260898570.0,48.0,12.42,30.24,-5.36,5.36,-0.3399999999999998,999.0,1.0,intersection,,,,,,,,,,,0
139.1,51,667.62,436.35,11.8,36260898570.0,8.0,12.78,48.38,5.09,0.0,-0.9799999999999986,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,52,483.57,644.13,6.69,336260898560.0,45.0,5.88,9.8,-5.16,5.16,0.8100000000000005,12.09876543209876,1.0,intersection,,,,,,,,,,,0
139.1,7,1042.77,2.28,12.3,36260898570.0,-1.0,-1.0,-1.0,-4.62,4.62,13.3,999.0,1.0,intersection,,,,,,,,,,,0
139.1,8,704.15,397.49,12.78,36260898570.0,49.0,12.08,17.34,5.57,0.0,0.6999999999999993,24.7714285714286,0.0,intersection,CROSSING,,,,,,,,,,1
139.1,1,98.78,1041.9,13.03,336260898500.0,-1.0,-1.0,-1.0,4.54,0.0,14.03,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,10,1033.43,18.48,12.31,36260898570.0,7.0,12.3,14.99,5.4,0.0,0.0099999999999997,1499.000000000032,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,14,1021.27,34.39,12.32,36260898570.0,10.0,12.31,15.03,4.72,0.0,0.0099999999999997,1503.000000000032,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,15,994.42,66.54,12.81,36260898570.0,14.0,12.32,36.89,-5.41,5.41,0.4900000000000002,75.28571428571425,1.0,intersection,,,,,,,,,,,0
139.2,17,654.75,449.77,11.89,36260898570.0,51.0,11.8,14.77,-6.2,6.2,0.0899999999999998,164.11111111111137,1.0,intersection,,,,,,,,,,,0
139.2,18,981.04,82.17,12.81,36260898570.0,15.0,12.81,15.58,-4.56,4.56,0.0,999.0,1.0,intersection,,,,,,,,,,,0
139.2,19,967.43,97.58,12.73,36260898570.0,18.0,12.81,15.56,-4.56,4.56,-0.08,999.0,1.0,intersection,,,,,,,,,,,0
139.2,23,317.94,847.89,12.34,336260898500.0,21.0,13.94,43.26,-5.12,5.12,-1.5999999999999996,999.0,1.0,intersection,,,,,,,,,,,0
139.2,25,328.33,828.21,12.11,336260898500.0,23.0,12.34,17.25,-7.03,7.03,-0.2300000000000004,999.0,1.0,intersection,,,,,,,,,,,0
139.2,27,837.66,248.89,13.15,36260898570.0,50.0,11.69,30.68,5.97,0.0,1.4600000000000009,21.01369863013697,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,28,571.65,542.28,13.07,36260898570.0,26.0,12.74,16.83,-4.68,4.68,0.33,50.99999999999999,1.0,intersection,,,,,,,,,,,0
139.2,31,954.09,113.21,12.77,36260898570.0,19.0,12.73,15.55,5.3,0.0,0.0399999999999991,388.7500000000083,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,32,823.79,264.47,13.05,36260898570.0,27.0,13.15,15.87,-4.98,4.98,-0.0999999999999996,999.0,1.0,intersection,,,,,,,,,,,0
139.2,34,398.62,736.5,13.74,10366970146240.0,33.0,16.23,28.74,5.49,0.0,-2.49,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,4,114.61,1028.52,12.95,336260898500.0,1.0,13.03,15.74,8.32,0.0,-0.08,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,41,810.35,280.44,13.12,36260898570.0,32.0,13.05,15.88,5.42,0.0,0.0699999999999985,226.8571428571477,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,42,460.13,669.43,11.58,336260898540.0,39.0,12.39,11.96,5.35,0.0,-0.8100000000000005,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,45,472.79,655.05,5.45,336260898560.0,35.0,13.04,41.59,5.33,0.0,-7.589999999999999,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,47,797.22,296.67,13.11,36260898570.0,41.0,13.12,15.86,4.69,0.0,-0.0099999999999997,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,49,719.94,380.01,12.12,36260898570.0,48.0,12.45,30.27,5.4,0.0,-0.33,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,51,668.42,435.48,11.8,36260898570.0,8.0,12.73,48.47,5.05,0.0,-0.9299999999999996,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,52,483.11,644.59,6.46,336260898560.0,45.0,5.45,9.7,5.28,0.0,1.0099999999999998,9.603960396039604,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,7,1043.32,1.18,12.3,36260898570.0,-1.0,-1.0,-1.0,5.01,0.0,13.3,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.2,8,705.01,396.55,12.73,36260898570.0,49.0,12.12,17.28,-5.54,5.54,0.6100000000000012,28.327868852458963,1.0,intersection,,,,,,,,,,,0
139.2,1,97.8,1042.75,12.97,336260898500.0,-1.0,-1.0,-1.0,4.52,0.0,13.97,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,10,1034.14,17.48,12.3,36260898570.0,7.0,12.28,14.98,-7.1,7.1,0.0200000000000013,748.9999999999494,1.0,intersection,,,,,,,,,,,0
139.3,14,1022.04,33.43,12.31,36260898570.0,10.0,12.3,15.03,-5.78,5.78,0.0099999999999997,1503.000000000032,1.0,intersection,,,,,,,,,,,0
139.3,15,995.25,65.56,12.81,36260898570.0,14.0,12.31,36.84,5.02,0.0,0.5,73.68,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,17,655.58,448.92,11.86,36260898570.0,51.0,11.8,14.77,-6.25,6.25,0.0599999999999987,246.16666666667192,1.0,intersection,,,,,,,,,,,0
139.3,18,981.9,81.22,12.86,36260898570.0,15.0,12.81,15.58,4.51,0.0,0.0499999999999989,311.6000000000066,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,19,968.26,96.61,12.75,36260898570.0,18.0,12.86,15.57,5.19,0.0,-0.1099999999999994,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,23,317.37,848.98,12.32,336260898500.0,21.0,13.96,43.43,5.23,0.0,-1.6400000000000006,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,25,327.77,829.28,12.1,336260898500.0,23.0,12.32,17.28,-5.12,5.12,-0.2200000000000006,999.0,1.0,intersection,,,,,,,,,,,0
139.3,27,838.53,247.91,13.11,36260898570.0,50.0,11.8,30.54,5.33,0.0,1.3099999999999987,23.31297709923666,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,28,572.51,541.29,13.14,36260898570.0,26.0,12.67,16.79,4.69,0.0,0.4700000000000006,35.723404255319096,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,31,954.91,112.24,12.71,36260898570.0,19.0,12.75,15.56,-4.64,4.64,-0.0399999999999991,999.0,1.0,intersection,,,,,,,,,,,0
139.3,32,824.66,263.49,13.17,36260898570.0,27.0,13.11,15.86,-7.2,7.2,0.0600000000000005,264.33333333333115,1.0,intersection,,,,,,,,,,,0
139.3,34,397.67,737.49,13.7,10366970146240.0,33.0,16.18,28.99,5.4,0.0,-2.4800000000000004,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,4,113.59,1029.33,13.04,336260898500.0,1.0,12.97,15.73,-4.98,4.98,0.0699999999999985,224.7142857142905,1.0,intersection,,,,,,,,,,,0
139.3,41,811.17,279.43,13.06,36260898570.0,32.0,13.17,15.89,-5.54,5.54,-0.1099999999999994,999.0,1.0,intersection,,,,,,,,,,,0
139.3,42,459.37,670.29,11.51,336260898540.0,39.0,12.45,12.05,-5.62,5.62,-0.9399999999999996,999.0,1.0,intersection,,,,,,,,,,,0
139.3,45,472.44,655.4,5.0,336260898560.0,35.0,13.28,42.42,4.55,0.0,-8.28,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,47,798.05,295.64,13.16,36260898570.0,41.0,13.06,15.85,-4.53,4.53,0.0999999999999996,158.50000000000057,1.0,intersection,,,,,,,,,,,0
139.3,49,720.79,379.15,12.13,36260898570.0,48.0,12.38,30.3,4.69,0.0,-0.25,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,51,669.22,434.61,11.8,36260898570.0,8.0,12.81,48.57,6.97,0.0,-1.0099999999999998,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,52,482.68,645.03,6.16,336260898560.0,45.0,5.0,9.58,-5.0,5.0,1.16,8.25862068965517,1.0,intersection,,,,,,,,,,,0
139.3,7,1043.86,0.08,12.28,36260898570.0,-1.0,-1.0,-1.0,5.18,0.0,13.28,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,8,705.86,395.6,12.81,36260898570.0,49.0,12.13,1.22,-4.8,4.8,0.6799999999999997,1.7941176470588245,0.0,intersection,CROSSING,,,,,,,,,,1
139.3,1,96.84,1043.62,12.92,336260898500.0,-1.0,-1.0,-1.0,4.51,0.0,13.92,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,10,1034.86,16.48,12.28,36260898570.0,-1.0,-1.0,-1.0,5.17,0.0,13.28,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,14,1022.8,32.46,12.3,36260898570.0,10.0,12.28,15.03,-7.14,7.14,0.0200000000000013,751.4999999999493,1.0,intersection,,,,,,,,,,,0
139.4,15,996.09,64.58,12.87,36260898570.0,14.0,12.3,36.78,-4.62,4.62,0.5699999999999985,64.52631578947386,1.0,intersection,,,,,,,,,,,0
139.4,17,656.4,448.08,11.81,36260898570.0,51.0,11.83,14.77,5.57,0.0,-0.0199999999999995,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,18,982.74,80.25,12.84,36260898570.0,15.0,12.87,15.58,-7.22,7.22,-0.0299999999999993,999.0,1.0,intersection,,,,,,,,,,,0
139.4,19,969.1,95.63,12.9,36260898570.0,18.0,12.84,15.56,4.51,0.0,0.0600000000000005,259.3333333333312,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,23,316.79,850.07,12.33,336260898500.0,21.0,14.01,43.59,-7.1,7.1,-1.6799999999999995,999.0,1.0,intersection,,,,,,,,,,,0
139.4,25,327.21,830.34,11.99,336260898500.0,23.0,12.33,17.31,-5.07,5.07,-0.3399999999999998,999.0,1.0,intersection,,,,,,,,,,,0
139.4,27,839.41,246.92,13.17,36260898570.0,50.0,11.78,30.4,-5.59,5.59,1.3900000000000006,21.87050359712229,1.0,intersection,,,,,,,,,,,0
139.4,28,573.35,540.3,13.0,36260898570.0,26.0,12.68,16.76,-5.47,5.47,0.3200000000000003,52.37499999999996,1.0,intersection,,,,,,,,,,,0
139.4,31,955.74,111.28,12.71,36260898570.0,19.0,12.9,15.58,5.02,0.0,-0.1899999999999995,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,32,825.54,262.51,13.16,36260898570.0,27.0,13.17,15.86,5.09,0.0,-0.0099999999999997,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,34,396.73,738.48,13.7,10366970146240.0,33.0,16.27,29.25,5.02,0.0,-2.5700000000000003,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,4,112.58,1030.13,12.91,336260898500.0,1.0,12.92,15.73,5.3,0.0,-0.0099999999999997,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,41,811.99,278.41,13.15,36260898570.0,32.0,13.16,15.89,-4.84,4.84,-0.0099999999999997,999.0,1.0,intersection,,,,,,,,,,,0
139.4,42,458.6,671.15,11.56,336260898540.0,39.0,12.49,12.14,5.43,0.0,-0.9299999999999996,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,45,472.12,655.73,4.55,336260898560.0,35.0,13.5,43.32,4.55,0.0,-8.95,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,47,798.88,294.62,13.13,36260898570.0,41.0,13.15,15.86,5.4,0.0,-0.0199999999999995,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.4,49,721.65,378.28,12.17,36260898570.0,48.0,12.48,30.33,-5.46,5.46,-0.3100000000000005,999.0,1.0,intersection,,,,,,,,,,,0
139.4,51,670.02,433.74,11.83,36260898570.0,8.0,12.75,48.66,-7.31,7.31,-0.92,999.0,1.0,intersection,,,,,,,,,,,0
139.4,52,482.26,645.45,5.95,336260898560.0,45.0,4.55,9.44,-5.13,5.13,1.4000000000000004,6.742857142857141,1.0,intersection,,,,,,,,,,,0
139.4,8,706.72,394.65,12.75,36260898570.0,49.0,12.17,17.16,-4.56,4.56,0.5800000000000001,29.58620689655172,1.0,intersection,,,,,,,,,,,0
139.4,1,95.88,1044.49,13.01,336260898500.0,-1.0,-1.0,-1.0,-4.84,4.84,14.01,999.0,1.0,intersection,,,,,,,,,,,0
139.5,10,1035.59,15.47,12.5,36260898570.0,-1.0,-1.0,-1.0,5.2,0.0,13.5,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,14,1023.57,31.51,12.27,36260898570.0,10.0,12.5,15.05,5.26,0.0,-0.2300000000000004,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,15,996.92,63.6,12.83,36260898570.0,14.0,12.27,36.72,-5.58,5.58,0.5600000000000005,65.57142857142851,1.0,intersection,,,,,,,,,,,0
139.5,17,657.23,447.23,11.86,36260898570.0,51.0,11.75,14.76,-4.53,4.53,0.1099999999999994,134.18181818181887,1.0,intersection,,,,,,,,,,,0
139.5,18,983.58,79.27,12.82,36260898570.0,15.0,12.83,15.58,-6.25,6.25,-0.0099999999999997,999.0,1.0,intersection,,,,,,,,,,,0
139.5,19,969.93,94.65,12.86,36260898570.0,18.0,12.82,15.56,5.34,0.0,0.0399999999999991,389.0000000000083,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,23,316.22,851.16,12.26,336260898500.0,21.0,13.96,43.76,4.71,0.0,-1.700000000000001,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,25,326.65,831.41,12.04,336260898500.0,23.0,12.26,17.33,-5.5,5.5,-0.2200000000000006,999.0,1.0,intersection,,,,,,,,,,,0
139.5,27,840.28,245.94,13.11,36260898570.0,50.0,11.77,30.27,-4.68,4.68,1.34,22.58955223880597,1.0,intersection,,,,,,,,,,,0
139.5,28,574.2,539.32,12.98,36260898570.0,26.0,12.73,16.73,-7.14,7.14,0.25,66.92,1.0,intersection,,,,,,,,,,,0
139.5,31,956.57,110.3,12.83,36260898570.0,19.0,12.86,15.58,5.19,0.0,-0.0299999999999993,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,32,826.42,261.52,13.2,36260898570.0,27.0,13.11,15.85,5.4,0.0,0.0899999999999998,176.1111111111114,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,34,395.77,739.48,13.79,10366970146240.0,33.0,16.24,29.49,4.89,0.0,-2.4499999999999997,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,4,111.57,1030.93,12.91,336260898500.0,1.0,13.01,15.74,5.02,0.0,-0.0999999999999996,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,41,812.82,277.39,13.11,36260898570.0,32.0,13.2,15.9,-4.57,4.57,-0.0899999999999998,999.0,1.0,intersection,,,,,,,,,,,0
139.5,42,457.83,672.02,11.61,336260898540.0,39.0,12.39,12.22,4.51,0.0,-0.7800000000000011,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,45,471.83,656.02,4.1,336260898560.0,35.0,13.69,44.27,4.55,0.0,-9.59,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,47,799.7,293.61,13.07,36260898570.0,41.0,13.11,15.86,-4.56,4.56,-0.0399999999999991,999.0,1.0,intersection,,,,,,,,,,,0
139.5,49,722.5,377.42,12.12,36260898570.0,48.0,12.38,30.36,-5.54,5.54,-0.2600000000000015,999.0,1.0,intersection,,,,,,,,,,,0
139.5,51,670.81,432.88,11.75,36260898570.0,8.0,12.79,48.77,-4.76,4.76,-1.0399999999999991,999.0,1.0,intersection,,,,,,,,,,,0
139.5,52,481.87,645.85,5.57,336260898560.0,45.0,4.1,9.29,-4.76,4.76,1.4700000000000006,6.319727891156459,1.0,intersection,,,,,,,,,,,0
139.5,8,707.58,393.7,12.79,36260898570.0,49.0,12.12,17.09,5.42,0.0,0.6699999999999999,25.50746268656717,0.0,intersection,CROSSING,,,,,,,,,,1
139.5,1,94.91,1045.36,13.02,336260898500.0,-1.0,-1.0,-1.0,7.16,0.0,14.02,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,10,1036.32,14.44,12.66,36260898570.0,-1.0,-1.0,-1.0,4.59,0.0,13.66,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,14,1024.35,30.53,12.49,36260898570.0,10.0,12.66,15.07,-5.12,5.12,-0.1699999999999999,999.0,1.0,intersection,,,,,,,,,,,0
139.6,15,997.75,62.63,12.81,36260898570.0,14.0,12.49,36.69,5.17,0.0,0.3200000000000003,114.65624999999989,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,17,658.06,446.39,11.82,36260898570.0,51.0,11.83,14.76,5.35,0.0,-0.0099999999999997,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,18,984.41,78.29,12.86,36260898570.0,15.0,12.81,15.57,5.42,0.0,0.0499999999999989,311.4000000000066,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,19,970.76,93.68,12.79,36260898570.0,18.0,12.86,15.57,-4.97,4.97,-0.0700000000000002,999.0,1.0,intersection,,,,,,,,,,,0
139.6,23,315.65,852.25,12.28,336260898500.0,21.0,13.99,43.93,5.18,0.0,-1.7100000000000009,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,25,326.08,832.48,12.09,336260898500.0,23.0,12.28,17.35,5.45,0.0,-0.1899999999999995,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,27,841.15,244.97,13.09,36260898570.0,50.0,11.72,30.13,-5.13,5.13,1.3699999999999992,21.99270072992702,1.0,intersection,,,,,,,,,,,0
139.6,28,575.05,538.33,13.03,36260898570.0,26.0,12.7,16.7,5.52,0.0,0.33,50.6060606060606,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,31,957.4,109.32,12.88,36260898570.0,19.0,12.79,15.57,-4.56,4.56,0.0900000000000016,172.99999999999687,1.0,intersection,,,,,,,,,,,0
139.6,32,827.28,260.55,13.04,36260898570.0,27.0,13.09,15.86,4.59,0.0,-0.0500000000000007,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,34,394.82,740.48,13.81,10366970146240.0,33.0,16.26,29.74,5.19,0.0,-2.450000000000001,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,4,110.54,1031.74,13.06,336260898500.0,1.0,13.02,15.74,-5.46,5.46,0.0400000000000009,393.4999999999909,1.0,intersection,,,,,,,,,,,0
139.6,41,813.65,276.36,13.25,36260898570.0,32.0,13.04,15.88,5.42,0.0,0.2100000000000008,75.61904761904732,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,42,457.05,672.89,11.6,336260898540.0,39.0,12.46,12.31,5.05,0.0,-0.8600000000000012,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,45,471.46,656.1,3.81,10180162358710.0,35.0,13.93,45.29,4.91,0.0,-10.12,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,47,800.52,292.59,13.06,36260898570.0,41.0,13.25,15.88,-6.08,6.08,-0.1899999999999995,999.0,1.0,intersection,,,,,,,,,,,0
139.6,49,723.36,376.56,12.15,36260898570.0,48.0,12.5,30.39,5.3,0.0,-0.3499999999999996,999.0,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,51,671.62,432.01,11.83,36260898570.0,8.0,12.73,48.86,-6.78,6.78,-0.9000000000000004,999.0,1.0,intersection,,,,,,,,,,,0
139.6,52,481.5,646.23,5.35,336260898560.0,45.0,3.81,9.14,5.3,0.0,1.5399999999999996,5.935064935064937,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,8,708.43,392.76,12.73,36260898570.0,49.0,12.15,17.03,4.6,0.0,0.5800000000000001,29.36206896551724,0.0,intersection,CROSSING,,,,,,,,,,1
139.6,1,93.95,1046.24,12.98,336260898500.0,-1.0,-1.0,-1.0,-5.44,5.44,13.98,999.0,1.0,intersection,,,,,,,,,,,0
139.7,10,1037.07,13.39,12.9,36260898570.0,-1.0,-1.0,-1.0,-5.38,5.38,13.9,999.0,1.0,intersection,,,,,,,,,,,0
