Time,VehicleId,Pos_x,Pos_y,Angle,Type,Speed,Lane,Slope,Acceleration,LeaderID,LeaderSpeed,LeaderGap
6.9,5,-1.6,70.5,180,type4,10.72,north_down_0,0,5.07,4,11.34,13.36
6.9,10101,-60.51,-1.6,90,obstacle,2.22,west_right_0,0,-4,-1,-1,-1
7,0,-72.86,-1.6,90,type1,3.74,west_right_0,0,-1.24,10101,1.82,7.53
7,1,-89.97,-1.6,90,type5,3.79,west_right_0,0,1.46,0,3.74,12.11
7,2,29.45,1.6,270,type3,9.48,east_left_0,0,-1.9,-1,-1,-1
7,3,43.64,1.6,270,type3,9.01,east_left_0,0,-2,2,9.48,9.2
7,4,-1.6,50.99,180,type2,11.51,north_down_0,0,1.64,-1,-1,-1
7,5,-1.6,69.42,180,type4,10.73,north_down_0,0,0.13,4,11.51,13.43
7,6,-1.6,94.9,180,type2,0,north_down_0,0,0,5,10.73,20.48
7,10101,-60.33,-1.6,90,obstacle,1.82,west_right_0,0,-4,-1,-1,-1
7.1,0,-72.51,-1.6,90,type1,3.48,west_right_0,0,-2.56,10101,1.42,7.33
7.1,1,-89.58,-1.6,90,type5,3.9,west_right_0,0,1.18,0,3.48,12.07
7.1,2,28.52,1.6,270,type3,9.28,east_left_0,0,-2,-1,-1,-1
7.1,3,42.75,1.6,270,type3,8.88,east_left_0,0,-1.21,2,9.28,9.24
7.1,4,-1.6,49.85,180,type2,11.39,north_down_0,0,-1.15,-1,-1,-1
7.1,5,-1.6,68.34,180,type4,10.8,north_down_0,0,0.73,4,11.39,13.49
7.1,6,-1.6,94.5,180,type2,3.99,north_down_0,0,39.88,5,10.8,21.16
7.1,10101,-60.19,-1.6,90,obstacle,1.42,west_right_0,0,-4,-1,-1,-1
7.2,0,-72.18,-1.6,90,type1,3.3,west_right_0,0,-1.81,10101,1.02,7.1
7.2,1,-89.17,-1.6,90,type5,4.1,west_right_0,0,1.98,0,3.3,11.99
7.2,2,27.61,1.6,270,type3,9.08,east_left_0,0,-2,-1,-1,-1
7.2,3,41.89,1.6,270,type3,8.68,east_left_0,0,-2,2,9.08,9.27
7.2,4,-1.6,48.71,180,type2,11.43,north_down_0,0,0.43,-1,-1,-1
7.2,5,-1.6,67.27,180,type4,10.7,north_down_0,0,-0.99,4,11.43,13.56
7.2,6,-1.6,93.72,180,type2,7.79,north_down_0,0,38.06,5,10.7,21.45
7.2,10101,-60.09,-1.6,90,obstacle,1.02,west_right_0,0,-4,-1,-1,-1
7.3,0,-71.86,-1.6,90,type1,3.23,west_right_0,0,-0.64,10101,0.62,6.84
7.3,1,-88.74,-1.6,90,type5,4.27,west_right_0,0,1.69,0,3.23,11.88
7.3,2,26.72,1.6,270,type3,8.88,east_left_0,0,-2,-1,-1,-1
7.3,3,41.04,1.6,270,type3,8.48,east_left_0,0,-2,2,8.88,9.31
7.3,4,-1.6,47.58,180,type2,11.33,north_down_0,0,-1.03,-1,-1,-1
7.3,5,-1.6,66.22,180,type4,10.58,north_down_0,0,-1.25,4,11.33,13.64
7.3,6,-1.6,92.58,180,type2,11.42,north_down_0,0,36.26,5,10.58,21.36
7.3,10101,-60.02,-1.6,90,obstacle,0.62,west_right_0,0,-4,-1,-1,-1
7.4,0,-71.55,-1.6,90,type1,3.09,west_right_0,0,-1.45,10101,0.23,6.55
7.4,1,-88.3,-1.6,90,type5,4.38,west_right_0,0,1.1,0,3.09,11.75
7.4,2,25.86,1.6,270,type3,8.68,east_left_0,0,-2,-1,-1,-1
7.4,3,40.2,1.6,270,type3,8.37,east_left_0,0,-1.1,2,8.68,9.34
7.4,4,-1.6,46.43,180,type2,11.43,north_down_0,0,0.99,-1,-1,-1
7.4,5,-1.6,65.11,180,type4,11.09,north_down_0,0,5.1,4,11.43,13.67
7.4,6,-1.6,91.4,180,type2,11.81,north_down_0,0,3.88,5,11.09,21.29
7.4,10101,-60,-1.6,90,obstacle,0.23,west_right_0,0,-3.9,-1,-1,-1
7.5,0,-71.26,1.6,90,type1,2.87,west_left_0,0,-2.15,-1,-1,-1
7.5,1,-87.85,-1.6,90,type5,4.55,west_right_0,0,1.73,10101,0,22.85
7.5,2,25.01,1.6,270,type3,8.48,east_left_0,0,-2,-1,-1,-1
7.5,3,39.38,1.6,270,type3,8.17,east_left_0,0,-2,2,8.48,9.37
7.5,4,-1.6,45.33,180,type2,11.04,north_down_0,0,-3.91,0,2.87,116.22
7.5,5,-1.6,64.03,180,type4,10.79,north_down_0,0,-2.96,4,11.04,13.7
7.5,6,-1.6,90.21,180,type2,11.88,north_down_0,0,0.75,5,10.79,21.18
7.5,10101,-60,-1.6,90,obstacle,0,west_right_0,0,-2.25,-1,-1,-1
7.6,0,-70.5,1.6,90,type1,7.59,west_left_0,0,47.17,-1,-1,-1
7.6,1,-87.37,-1.6,90,type5,4.73,west_right_0,0,1.8,10101,0,22.37
7.6,2,24.18,1.6,270,type3,8.28,east_left_0,0,-2,-1,-1,-1
7.6,3,38.59,1.6,270,type3,7.97,east_left_0,0,-2,2,8.28,9.4
7.6,4,-1.6,44.23,180,type2,11.04,north_down_0,0,0.02,0,7.59,114.36
7.6,5,-1.6,62.96,180,type4,10.67,north_down_0,0,-1.23,4,11.04,13.74
7.6,6,-1.6,89,180,type2,12.14,north_down_0,0,2.58,5,10.67,21.04
7.6,10101,-60,-1.6,90,obstacle,0,west_right_0,0,-0.04,-1,-1,-1
7.7,0,-69.26,1.6,90,type1,12.48,west_left_0,0,48.86,-1,-1,-1
7.7,1,-86.88,-1.6,90,type5,4.9,west_right_0,0,1.69,10101,0,21.88
7.7,2,23.37,1.6,270,type3,8.08,east_left_0,0,-2,-1,-1,-1
7.7,3,37.8,1.6,270,type3,7.85,east_left_0,0,-1.27,2,8.08,9.43
7.7,4,-1.6,43.09,180,type2,11.4,north_down_0,0,3.63,0,12.48,111.97
7.7,5,-1.6,61.9,180,type4,10.65,north_down_0,0,-0.15,4,11.4,13.81
7.7,6,-1.6,87.77,180,type2,12.24,north_down_0,0,0.94,5,10.65,20.88
7.7,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
7.8,0,-67.95,1.6,90,type1,13.02,west_left_0,0,5.46,-1,-1,-1
7.8,1,-86.38,-1.6,90,type5,5.09,west_right_0,0,1.87,10101,0,21.38
7.8,2,22.59,1.6,270,type3,7.88,east_left_0,0,-2,-1,-1,-1
7.8,3,37.04,1.6,270,type3,7.65,east_left_0,0,-2,2,7.88,9.45
7.8,4,-1.6,41.98,180,type2,11.09,north_down_0,0,-3.15,0,13.02,109.56
7.8,5,-1.6,60.82,180,type4,10.77,north_down_0,0,1.17,4,11.09,13.84
7.8,6,-1.6,86.6,180,type2,11.73,north_down_0,0,-5.02,5,10.77,20.78
7.8,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
7.9,0,-66.66,1.6,90,type1,12.95,west_left_0,0,-0.74,-1,-1,-1
7.9,1,-85.85,-1.6,90,type5,5.27,west_right_0,0,1.75,10101,0,20.85
7.9,2,21.82,1.6,270,type3,7.68,east_left_0,0,-2,-1,-1,-1
7.9,3,36.28,1.6,270,type3,7.59,east_left_0,0,-0.53,2,7.68,9.46
7.9,4,-1.6,40.83,180,type2,11.5,north_down_0,0,4.17,0,12.95,107.12
7.9,5,-1.6,59.7,180,type4,11.23,north_down_0,0,4.62,4,11.5,13.87
7.9,6,-1.6,85.42,180,type2,11.78,north_down_0,0,0.42,5,11.23,20.73
7.9,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8,0,-65.36,1.6,90,type1,12.96,west_left_0,0,0.15,-1,-1,-1
8,1,-85.3,-1.6,90,type5,5.45,west_right_0,0,1.84,10101,0,20.3
8,2,21.07,1.6,270,type3,7.48,east_left_0,0,-2,-1,-1,-1
8,3,35.54,1.6,270,type3,7.39,east_left_0,0,-2,2,7.48,9.47
8,4,-1.6,39.71,180,type2,11.13,north_down_0,0,-3.78,0,12.96,104.71
8,5,-1.6,58.58,180,type4,11.2,north_down_0,0,-0.31,4,11.13,13.86
8,6,-1.6,84.25,180,type2,11.74,north_down_0,0,-0.37,5,11.2,20.67
8,7,-1.6,94.9,180,type2,0,north_down_0,0,0,6,11.74,5.65
8,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.1,0,-64.1,1.6,90,type1,12.61,west_left_0,0,-3.5,-1,-1,-1
8.1,1,-84.74,-1.6,90,type5,5.65,west_right_0,0,1.96,10101,0,19.74
8.1,2,20.34,1.6,270,type3,7.3,east_left_0,0,-1.77,-1,-1,-1
8.1,3,34.82,1.6,270,type3,7.19,east_left_0,0,-2,2,7.3,9.48
8.1,4,-1.6,38.6,180,type2,11.12,north_down_0,0,-0.02,0,12.61,102.33
8.1,5,-1.6,57.47,180,type4,11.02,north_down_0,0,-1.77,4,11.12,13.87
8.1,6,-1.6,83.04,180,type2,12.07,north_down_0,0,3.31,5,11.02,20.57
8.1,7,-1.6,94.5,180,type2,3.98,north_down_0,0,39.78,6,12.07,6.46
8.1,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.2,0,-62.81,1.6,90,type1,12.9,west_left_0,0,2.92,-1,-1,-1
8.2,1,-84.16,-1.6,90,type5,5.84,west_right_0,0,1.94,10101,0,19.16
8.2,2,19.63,1.6,270,type3,7.1,east_left_0,0,-2,-1,-1,-1
8.2,3,34.12,1.6,270,type3,6.99,east_left_0,0,-2,2,7.1,9.49
8.2,4,-1.6,37.47,180,type2,11.27,north_down_0,0,1.43,0,12.9,99.92
8.2,5,-1.6,56.34,180,type4,11.32,north_down_0,0,2.98,4,11.27,13.87
8.2,6,-1.6,81.86,180,type2,11.85,north_down_0,0,-2.21,5,11.32,20.52
8.2,7,-1.6,93.73,180,type2,7.71,north_down_0,0,37.34,6,11.85,6.87
8.2,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.3,0,-61.51,1.6,90,type1,12.99,west_left_0,0,0.89,-1,-1,-1
8.3,1,-83.55,-1.6,90,type5,6.01,west_right_0,0,1.67,10101,0,18.55
8.3,2,18.94,1.6,270,type3,6.9,east_left_0,0,-2,-1,-1,-1
8.3,3,33.42,1.6,270,type3,6.94,east_left_0,0,-0.51,2,6.9,9.48
8.3,4,-1.6,36.36,180,type2,11.09,north_down_0,0,-1.79,0,12.99,97.51
8.3,5,-1.6,55.23,180,type4,11.12,north_down_0,0,-1.99,4,11.09,13.86
8.3,6,-1.6,80.71,180,type2,11.49,north_down_0,0,-3.55,5,11.12,20.48
8.3,7,-1.6,92.94,180,type2,7.93,north_down_0,0,2.15,6,11.49,7.23
8.3,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.4,0,-60.24,1.6,90,type1,12.76,west_left_0,0,-2.36,-1,-1,-1
8.4,1,-82.93,-1.6,90,type5,6.2,west_right_0,0,1.94,10101,0,17.93
8.4,2,18.27,1.6,270,type3,6.7,east_left_0,0,-2,-1,-1,-1
8.4,3,32.75,1.6,270,type3,6.74,east_left_0,0,-1.99,2,6.7,9.48
8.4,4,-1.6,35.23,180,type2,11.34,north_down_0,0,2.53,0,12.76,95.1
8.4,5,-1.6,54.15,180,type4,10.81,north_down_0,0,-3.11,4,11.34,13.92
8.4,6,-1.6,79.51,180,type2,11.94,north_down_0,0,4.49,5,10.81,20.37
8.4,7,-1.6,92.15,180,type2,7.9,north_down_0,0,-0.25,6,11.94,7.63
8.4,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.5,0,-58.95,1.6,90,type1,12.89,west_left_0,0,1.31,-1,-1,-1
8.5,1,-82.3,-1.6,90,type5,6.32,west_right_0,0,1.18,10101,0,17.3
8.5,2,17.62,1.6,270,type3,6.5,east_left_0,0,-2,-1,-1,-1
8.5,3,32.09,1.6,270,type3,6.58,east_left_0,0,-1.68,2,6.5,9.47
8.5,4,-1.6,34.09,180,type2,11.43,north_down_0,0,0.89,0,12.89,92.66
8.5,5,-1.6,53.06,180,type4,10.89,north_down_0,0,0.77,4,11.43,13.97
8.5,6,-1.6,78.33,180,type2,11.79,north_down_0,0,-1.48,5,10.89,20.28
8.5,7,-1.6,91.32,180,type2,8.3,north_down_0,0,4,6,11.79,7.98
8.5,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.6,0,-57.65,1.6,90,type1,13,west_left_0,0,1.12,-1,-1,-1
8.6,1,-81.66,-1.6,90,type5,6.45,west_right_0,0,1.28,10101,0,16.66
8.6,2,16.99,1.6,270,type3,6.3,east_left_0,0,-2,-1,-1,-1
8.6,3,31.45,1.6,270,type3,6.38,east_left_0,0,-2,2,6.3,9.46
8.6,4,-1.6,32.96,180,type2,11.26,north_down_0,0,-1.7,0,13,90.24
8.6,5,-1.6,51.92,180,type4,11.42,north_down_0,0,5.25,4,11.26,13.95
8.6,6,-1.6,77.15,180,type2,11.88,north_down_0,0,0.9,5,11.42,20.23
8.6,7,-1.6,90.48,180,type2,8.41,north_down_0,0,1.09,6,11.88,8.33
8.6,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.7,0,-56.35,1.6,90,type1,12.96,west_left_0,0,-0.44,-1,-1,-1
8.7,1,-80.99,-1.6,90,type5,6.63,west_right_0,0,1.87,10101,0,15.99
8.7,2,16.38,1.6,270,type3,6.1,east_left_0,0,-2,-1,-1,-1
8.7,3,30.82,1.6,270,type3,6.38,east_left_0,0,0.07,2,6.1,9.43
8.7,4,-1.6,31.85,180,type2,11.12,north_down_0,0,-1.44,0,12.96,87.83
8.7,5,-1.6,50.82,180,type4,10.93,north_down_0,0,-4.88,4,11.12,13.97
8.7,6,-1.6,76,180,type2,11.48,north_down_0,0,-4.05,5,10.93,20.17
8.7,7,-1.6,89.64,180,type2,8.41,north_down_0,0,-0.01,6,11.48,8.64
8.7,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.8,0,-55.07,1.6,90,type1,12.82,west_left_0,0,-1.37,-1,-1,-1
8.8,1,-80.31,-1.6,90,type5,6.81,west_right_0,0,1.77,10101,0,15.31
8.8,2,15.79,1.6,270,type3,5.9,east_left_0,0,-2,-1,-1,-1
8.8,3,30.19,1.6,270,type3,6.28,east_left_0,0,-1.06,2,5.9,9.4
8.8,4,-1.6,30.74,180,type2,11.11,north_down_0,0,-0.07,0,12.82,85.44
8.8,5,-1.6,49.71,180,type4,11.13,north_down_0,0,2.04,4,11.11,13.97
8.8,6,-1.6,74.84,180,type2,11.58,north_down_0,0,1,5,11.13,20.13
8.8,7,-1.6,88.78,180,type2,8.6,north_down_0,0,1.86,6,11.58,8.94
8.8,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
8.9,0,-53.77,1.6,90,type1,13,west_left_0,0,1.84,-1,-1,-1
8.9,1,-79.61,-1.6,90,type5,7,west_right_0,0,1.91,10101,0,14.61
8.9,2,15.22,1.6,270,type3,5.7,east_left_0,0,-2,-1,-1,-1
8.9,3,29.58,1.6,270,type3,6.09,east_left_0,0,-1.86,2,5.7,9.36
8.9,4,-1.6,29.62,180,type2,11.2,north_down_0,0,0.92,0,13,83.02
8.9,5,-1.6,48.61,180,type4,11.04,north_down_0,0,-0.93,4,11.2,13.99
8.9,6,-1.6,73.69,180,type2,11.47,north_down_0,0,-1.12,5,11.04,20.09
8.9,7,-1.6,87.92,180,type2,8.57,north_down_0,0,-0.23,6,11.47,9.23
8.9,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,-1,-1,-1
9,0,-52.47,-1.6,90,type1,12.95,west_right_0,0,-0.5,-1,-1,-1
9,1,-78.94,-1.6,90,type5,6.69,west_right_0,0,-3.13,10101,0,13.94
9,2,14.67,1.6,270,type3,5.5,east_left_0,0,-2,-1,-1,-1
9,3,28.99,1.6,270,type3,5.89,east_left_0,0,-2,2,5.5,9.32
9,4,-1.6,28.5,180,type2,11.16,north_down_0,0,-0.44,-1,-1,-1
9,5,-1.6,47.5,180,type4,11.11,north_down_0,0,0.7,4,11.16,13.99
9,6,-1.6,72.51,180,type2,11.81,north_down_0,0,3.43,5,11.11,20.02
9,7,-1.6,87.04,180,type2,8.84,north_down_0,0,2.64,6,11.81,9.52
9,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.95,2.53
9.1,0,-51.21,-1.6,90,type1,12.6,west_right_0,0,-3.5,-1,-1,-1
9.1,1,-78.3,-1.6,90,type5,6.41,west_right_0,0,-2.8,10101,0,13.3
9.1,2,14.14,1.6,270,type3,5.3,east_left_0,0,-2,-1,-1,-1
9.1,3,28.42,1.6,270,type3,5.71,east_left_0,0,-1.76,2,5.3,9.28
9.1,4,-1.6,27.39,180,type2,11.1,north_down_0,0,-0.63,-1,-1,-1
9.1,5,-1.6,46.39,180,type4,11.02,north_down_0,0,-0.91,4,11.1,14
9.1,6,-1.6,71.38,180,type2,11.31,north_down_0,0,-4.99,5,11.02,19.99
9.1,7,-1.6,86.1,180,type2,9.38,north_down_0,0,5.46,6,11.31,9.72
9.1,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.6,3.79
9.2,0,-49.92,-1.6,90,type1,12.92,west_right_0,0,3.18,-1,-1,-1
9.2,1,-77.68,-1.6,90,type5,6.23,west_right_0,0,-1.79,10101,0,12.68
9.2,2,13.63,1.6,270,type3,5.1,east_left_0,0,-2,-1,-1,-1
9.2,3,27.87,1.6,270,type3,5.51,east_left_0,0,-2,2,5.1,9.23
9.2,4,-1.6,26.25,180,type2,11.43,north_down_0,0,3.36,-1,-1,-1
9.2,5,-1.6,45.28,180,type4,11.14,north_down_0,0,1.22,4,11.43,14.03
9.2,6,-1.6,70.25,180,type2,11.26,north_down_0,0,-0.5,5,11.14,19.98
9.2,7,-1.6,85.18,180,type2,9.2,north_down_0,0,-1.81,6,11.26,9.92
9.2,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.92,5.08
9.3,0,-48.63,-1.6,90,type1,12.96,west_right_0,0,0.42,-1,-1,-1
9.3,1,-77.08,-1.6,90,type5,5.98,west_right_0,0,-2.47,10101,0,12.08
9.3,2,13.14,1.6,270,type3,4.9,east_left_0,0,-2,-1,-1,-1
9.3,3,27.32,1.6,270,type3,5.46,east_left_0,0,-0.59,2,4.9,9.18
9.3,4,-1.6,25.1,180,type2,11.47,north_down_0,0,0.37,-1,-1,-1
9.3,5,-1.6,44.16,180,type4,11.21,north_down_0,0,0.67,4,11.47,14.06
9.3,6,-1.6,69.1,180,type2,11.5,north_down_0,0,2.41,5,11.21,19.95
9.3,7,-1.6,84.28,180,type2,8.99,north_down_0,0,-2.12,6,11.5,10.17
9.3,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.96,6.37
9.4,0,-47.36,-1.6,90,type1,12.61,west_right_0,0,-3.5,-1,-1,-1
9.4,1,-76.51,-1.6,90,type5,5.73,west_right_0,0,-2.5,10101,0,11.51
9.4,2,12.67,1.6,270,type3,4.7,east_left_0,0,-2,-1,-1,-1
9.4,3,26.79,1.6,270,type3,5.26,east_left_0,0,-2,2,4.7,9.12
9.4,4,-1.6,23.98,180,type2,11.2,north_down_0,0,-2.65,-1,-1,-1
9.4,5,-1.6,43.05,180,type4,11.07,north_down_0,0,-1.32,4,11.2,14.07
9.4,6,-1.6,67.93,180,type2,11.71,north_down_0,0,2.12,5,11.07,19.88
9.4,7,-1.6,83.33,180,type2,9.46,north_down_0,0,4.66,6,11.71,10.4
9.4,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.61,7.64
9.5,0,-46.06,-1.6,90,type1,13.01,west_right_0,0,3.93,-1,-1,-1
9.5,1,-75.96,-1.6,90,type5,5.48,west_right_0,0,-2.52,10101,0,10.96
9.5,2,12.22,1.6,270,type3,4.5,east_left_0,0,-2,-1,-1,-1
9.5,3,26.28,1.6,270,type3,5.14,east_left_0,0,-1.18,2,4.5,9.06
9.5,4,-1.6,22.87,180,type2,11.12,north_down_0,0,-0.88,-1,-1,-1
9.5,5,-1.6,41.93,180,type4,11.18,north_down_0,0,1.08,4,11.12,14.06
9.5,6,-1.6,66.77,180,type2,11.59,north_down_0,0,-1.27,5,11.18,19.84
9.5,7,-1.6,82.35,180,type2,9.79,north_down_0,0,3.32,6,11.59,10.58
9.5,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,13.01,8.94
9.6,0,-44.77,-1.6,90,type1,12.92,west_right_0,0,-0.84,-1,-1,-1
9.6,1,-75.44,-1.6,90,type5,5.2,west_right_0,0,-2.85,10101,0,10.44
9.6,2,11.79,1.6,270,type3,4.3,east_left_0,0,-2,-1,-1,-1
9.6,3,25.78,1.6,270,type3,4.98,east_left_0,0,-1.61,2,4.3,8.99
9.6,4,-1.6,21.74,180,type2,11.34,north_down_0,0,2.25,-1,-1,-1
9.6,5,-1.6,40.84,180,type4,10.92,north_down_0,0,-2.59,4,11.34,14.1
9.6,6,-1.6,65.65,180,type2,11.25,north_down_0,0,-3.35,5,10.92,19.81
9.6,7,-1.6,81.38,180,type2,9.71,north_down_0,0,-0.78,6,11.25,10.73
9.6,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.92,10.23
9.7,0,-43.5,-1.6,90,type1,12.68,west_right_0,0,-2.42,-1,-1,-1
9.7,1,-74.95,-1.6,90,type5,4.95,west_right_0,0,-2.45,10101,0,9.95
9.7,2,11.38,1.6,270,type3,4.1,east_left_0,0,-2,-1,-1,-1
9.7,3,25.3,1.6,270,type3,4.88,east_left_0,0,-0.99,2,4.1,8.91
9.7,4,-1.6,20.63,180,type2,11.06,north_down_0,0,-2.78,-1,-1,-1
9.7,5,-1.6,39.71,180,type4,11.26,north_down_0,0,3.41,4,11.06,14.08
9.7,6,-1.6,64.51,180,type2,11.41,north_down_0,0,1.61,5,11.26,19.79
9.7,7,-1.6,80.43,180,type2,9.54,north_down_0,0,-1.71,6,11.41,10.92
9.7,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.68,11.5
9.8,0,-42.26,-1.6,90,type1,12.43,west_right_0,0,-2.53,-1,-1,-1
9.8,1,-74.47,-1.6,90,type5,4.79,west_right_0,0,-1.61,10101,0,9.47
9.8,2,10.07,1.6,270,type3,13.1,east_left_0,0,90,-1,-1,-1
9.8,3,24.83,1.6,270,type3,4.68,east_left_0,0,-2,2,13.1,9.76
9.8,4,-1.6,19.48,180,type2,11.52,north_down_0,0,4.53,-1,-1,-1
9.8,5,-1.6,38.59,180,type4,11.24,north_down_0,0,-0.22,4,11.52,14.11
9.8,6,-1.6,63.39,180,type2,11.2,north_down_0,0,-2.1,5,11.24,19.8
9.8,7,-1.6,79.45,180,type2,9.75,north_down_0,0,2.13,6,11.2,11.06
9.8,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.43,12.74
9.9,0,-40.96,-1.6,90,type1,12.97,west_right_0,0,5.46,-1,-1,-1
9.9,1,-74.01,-1.6,90,type5,4.54,west_right_0,0,-2.5,10101,0,9.01
9.9,2,8.57,1.6,270,type3,15.04,east_left_0,0,19.39,-1,-1,-1
9.9,3,24.04,1.6,270,type3,7.91,east_left_0,0,32.32,2,15.04,10.47
9.9,4,-1.6,18.38,180,type2,11.02,north_down_0,0,-4.97,-1,-1,-1
9.9,5,-1.6,37.46,180,type4,11.34,north_down_0,0,1.01,4,11.02,14.08
9.9,6,-1.6,62.23,180,type2,11.61,north_down_0,0,4.06,5,11.34,19.77
9.9,7,-1.6,78.49,180,type2,9.64,north_down_0,0,-1.17,6,11.61,11.26
9.9,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.97,14.04
10,0,-39.68,-1.6,90,type1,12.8,west_right_0,0,-1.74,-1,-1,-1
10,1,-73.58,-1.6,90,type5,4.34,west_right_0,0,-2.02,10101,0,8.58
10,2,7.09,1.58,269.81,type3,14.84,:intersection_5_0,0,-2,-1,-1,-1
10,3,23.26,1.6,270,type3,7.72,east_left_0,0,-1.87,2,14.84,11.18
10,4,-1.6,17.23,180,type2,11.46,north_down_0,0,4.43,-1,-1,-1
10,5,-1.6,36.36,180,type4,10.99,north_down_0,0,-3.52,4,11.46,14.13
10,6,-1.6,61.1,180,type2,11.26,north_down_0,0,-3.48,5,10.99,19.74
10,7,-1.6,77.51,180,type2,9.76,north_down_0,0,1.22,6,11.26,11.41
10,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.8,15.32
10.1,0,-38.42,-1.6,90,type1,12.59,west_right_0,0,-2.07,-1,-1,-1
10.1,1,-73.17,-1.6,90,type5,4.06,west_right_0,0,-2.83,10101,0,8.17
10.1,2,5.63,1.38,267.42,type3,14.7,:intersection_5_0,0,-1.35,-1,-1,-1
10.1,3,22.49,1.6,270,type3,7.78,east_left_0,0,0.55,2,14.7,11.87
10.1,4,-1.6,16.11,180,type2,11.18,north_down_0,0,-2.78,-1,-1,-1
10.1,5,-1.6,35.25,180,type4,11.03,north_down_0,0,0.39,4,11.18,14.14
10.1,6,-1.6,59.99,180,type2,11.12,north_down_0,0,-1.43,5,11.03,19.74
10.1,7,-1.6,76.52,180,type2,9.92,north_down_0,0,1.66,6,11.12,11.53
10.1,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.59,16.58
10.2,0,-37.14,-1.6,90,type1,12.84,west_right_0,0,2.45,-1,-1,-1
10.2,1,-72.79,1.6,90,type5,3.85,west_left_0,0,-2.04,-1,-1,-1
10.2,2,4.18,1.17,265.05,type3,14.59,:intersection_5_0,0,-1.08,-1,-1,-1
10.2,3,21.73,1.6,270,type3,7.58,east_left_0,0,-2,2,14.59,12.57
10.2,4,-1.6,15.01,180,type2,11.04,north_down_0,0,-1.44,1,3.85,87.43
10.2,5,-1.6,34.12,180,type4,11.35,north_down_0,0,3.17,4,11.04,14.11
10.2,6,-1.6,58.83,180,type2,11.62,north_down_0,0,5.06,5,11.35,19.71
10.2,7,-1.6,75.56,180,type2,9.65,north_down_0,0,-2.76,6,11.62,11.73
10.2,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.84,17.86
10.3,0,-35.89,-1.6,90,type1,12.5,west_right_0,0,-3.41,-1,-1,-1
10.3,1,-72.38,1.6,90,type5,4.03,west_left_0,0,1.78,-1,-1,-1
10.3,2,2.8,0.72,259.73,type3,14.89,:intersection_5_0,0,2.93,-1,-1,-1
10.3,3,20.99,1.6,270,type3,7.38,east_left_0,0,-2,2,14.89,13.32
10.3,4,-1.6,13.89,180,type2,11.24,north_down_0,0,1.98,1,4.03,85.9
10.3,5,-1.6,33.02,180,type4,10.97,north_down_0,0,-3.79,4,11.24,14.14
10.3,6,-1.6,57.68,180,type2,11.43,north_down_0,0,-1.9,5,10.97,19.66
10.3,7,-1.6,74.52,180,type2,10.35,north_down_0,0,7,6,11.43,11.84
10.3,10101,-60,-1.6,90,obstacle,0,west_right_0,0,0,0,12.5,19.11
10.4,0,-34.64,-1.6,90,type1,12.52,west_right_0,0,0.27,-1,-1,-1
10.4,1,-71.97,1.6,90,type5,4.16,west_left_0,0,1.3,-1,-1,-1
10.4,2,1.51,-0.05,252.1,type3,14.99,:intersection_5_0,0,1.03,-1,-1,-1
10.4,3,20.27,1.6,270,type3,7.24,east_left_0,0,-1.37,-1,-1,-1
10.4,4,-1.6,12.75,180,type2,11.31,north_down_0,0,0.74,1,4.16,84.35
10.4,5,-1.6,31.87,180,type4,11.5,north_down_0,0,5.25,4,11.31,14.12
10.4,6,-1.6,56.52,180,type2,11.63,north_down_0,0,1.96,5,11.5,19.65
10.4,7,-1.6,73.49,180,type2,10.34,north_down_0,0,-0.11,6,11.63,11.97
